Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,3,38,35786,4312604672,0,7,0,832.5768620853478,3723799796,252430,0,0,3714273280,906805,148361,1159235
2,Yes,3,4,71,32203,4312604672,0,5,0,830.186008758036,3341182528,317034,0,0,3331821568,813433,41227,1130467
3,Yes,4,4,48,32706,4312604672,0,6,0,824.9549607975048,3371997231,314505,0,0,3362598912,820947,61619,1135452
4,No,4,3,49,33845,4312604672,0,6,0,838.0727964068317,3545045037,283791,0,0,3535585280,863180,92399,1146971
5,Yes,3,4,20,31010,4312604672,0,5,0,853.7852451783526,3308845780,271286,0,0,3299958784,805654,38704,1076940
6,No,4,4,55,33405,4312604672,0,6,0,807.0260456872549,3369222209,315790,0,0,3359817728,820268,146473,1136058
7,No,4,3,45,33523,4312604672,0,6,0,844.2466326968973,3537180981,278687,0,0,3527782400,861275,38075,1139962
8,Yes,4,3,49,35015,4312604672,0,6,0,863.3182314634983,3778099830,228264,0,0,3768684544,920089,30162,1148353
9,Yes,4,5,47,32275,4312604672,0,6,0,834.0589508521847,3364172883,312901,0,0,3354804224,819044,54408,1131945
10,Yes,2,3,78,31668,4312604672,0,4,0,865.0778184114953,3423873782,241312,0,0,3415031808,833748,26013,1075060
