Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,6,9,41,24181,8607571968,0,8,0,699.2896617574053,2112691251,1300320,0,0,53248,13,0,2167740
2,Yes,9,6,82,26817,8607571968,0,11,0,722.8440965275447,2422309094,1309341,0,0,40960,10,0,2280196
3,Yes,9,6,59,27667,8607571968,0,11,0,746.3624256534471,2580428842,1268627,0,0,45056,11,0,2288000
4,Yes,9,6,55,27473,8607571968,0,11,0,743.6031566607202,2552855948,1273067,0,0,40960,10,0,2281179
5,No,6,8,29,23930,8607571968,0,8,0,678.0779563581641,2027410147,1324510,0,0,40960,10,0,2167264
6,No,9,7,83,25391,8607571968,0,11,0,716.3210835171762,2272674258,1318026,0,0,45056,11,0,2243557
7,Yes,10,7,83,30262,8607571968,0,12,0,775.0925210378449,2931090462,1209159,0,0,40960,10,0,2347087
8,Yes,8,6,62,25774,8607571968,0,10,0,724.435022663769,2333192694,1296776,0,0,32768,8,0,2237346
9,Yes,8,7,52,26399,8607571968,0,10,0,720.8448999696878,2377854811,1296070,0,0,36864,9,0,2243048
10,Yes,8,7,81,25879,8607571968,0,10,0,722.5994746444032,2336674187,1315805,0,0,32768,8,0,2248456
11,Yes,8,7,109,24471,8607571968,0,10,0,711.9637279267495,2176972566,1359123,0,0,36864,9,0,2248585
12,Yes,9,7,61,26715,8607571968,0,11,0,751.8601308971095,2509872507,1290054,0,0,36864,9,0,2282615
13,Yes,8,8,86,27078,8607571968,0,10,0,744.7123611377909,2519707938,1278630,0,0,45056,11,0,2274954
14,Yes,6,7,38,27448,8607571968,0,8,0,754.5590504719215,2588019401,1168463,0,0,45056,11,0,2187131
15,Yes,9,5,79,27127,8607571968,0,11,0,736.6764586682398,2497304824,1289773,0,0,45056,11,0,2276835
