Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,3,455,6422,1091379200,0,4,0,842.8537379654152,676072410,11126,0,0,32768,8,0,275161
2,No,2,3,83,6444,1091379200,0,4,0,852.4854190343115,686144965,11751,0,0,36864,9,0,278928
3,No,3,4,63,6348,1091379200,0,5,0,832.2922522068096,659795372,10592,0,0,36864,9,0,275243
4,Yes,3,3,444,6762,1091379200,0,5,0,815.4463405829265,688737843,11671,0,0,36864,9,0,279690
5,Yes,3,2,455,6504,1091379200,0,5,0,809.8331048908029,657979472,11043,0,0,36864,9,0,279163
6,Yes,2,3,661,6606,1091379200,0,4,0,829.3426418294714,684306325,10721,0,0,36864,9,0,276265
7,Yes,3,3,986,7155,1091379200,0,5,0,743.7376633109619,664689087,12400,0,0,36864,9,0,288757
8,No,2,3,82,6329,1091379200,0,4,0,837.299303193171,661882066,10434,0,0,36864,9,0,278457
9,Yes,2,2,563,6701,1091379200,0,4,0,809.5872064487237,677715729,10859,0,0,36864,9,0,278246
10,Yes,3,3,70,6545,1091379200,0,5,0,790.4583760317946,646184953,11578,0,0,36864,9,0,276078
11,Yes,1,3,8516,8555,1091379200,0,2,0,612.4391880261927,654485160,10505,0,0,28672,7,0,266450
12,Yes,2,3,522,6625,1091379200,0,4,0,831.8192884324977,688326058,11582,0,0,32768,8,0,278564
13,Yes,3,2,332,6845,1091379200,0,5,0,814.7097226362707,696669945,10995,0,0,36864,9,0,285379
14,Yes,2,3,933,7493,1091379200,0,4,0,745.5032598130841,697765069,11182,0,0,36864,9,0,285881
15,Yes,1,2,6068,6106,1091379200,0,2,0,857.4367627785059,654011918,11441,0,0,32768,8,0,266450
