Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,9,9,61,30379,12902539264,0,11,0,710.2341347382285,2696013794,2240073,0,0,36864,9,0,3350166
2,Yes,9,9,83,30376,12902539264,0,11,0,680.4311999209668,2582619241,2298474,0,0,32768,8,0,3329563
3,Yes,9,10,63,28560,12902539264,0,11,0,683.0772914886165,2437519544,2339198,0,0,36864,9,0,3338535
4,No,8,10,83,27472,12902539264,0,10,0,640.882998470614,2199778599,2374069,0,0,32768,8,0,3284245
5,Yes,10,9,68,29310,12902539264,0,12,0,675.0912121770588,2472393385,2357468,0,0,36864,9,0,3350901
6,Yes,9,8,67,31168,12902539264,0,11,0,707.0885982028241,2753897550,2214537,0,0,36864,9,0,3307162
7,No,9,10,110,27910,12902539264,0,11,0,668.5639581362007,2331404264,2340215,0,0,40960,10,0,3324896
8,No,6,9,43,28313,12902539264,0,8,0,664.4535429621255,2350624173,2249635,0,0,45056,11,0,3225060
9,Yes,9,13,66,31781,12902539264,0,11,0,685.9698436162176,2723773709,2240853,0,0,45056,11,0,3336867
10,Yes,9,11,80,37049,12902539264,0,11,0,575.0796388573897,2662262418,2298052,0,0,40960,10,0,3358370
11,Yes,10,8,71,37730,12902539264,0,12,0,583.8823822702932,2752938837,2280861,0,0,40960,10,0,3380028
12,Yes,10,11,92,31703,12902539264,0,12,0,697.1482938280955,2761540400,2278771,0,0,32768,8,0,3372085
13,Yes,9,10,59,27792,12902539264,0,11,0,682.4093608811461,2369624568,2359342,0,0,32768,8,0,3316950
14,Yes,9,10,72,28148,12902539264,0,11,0,668.8544738076623,2352315858,2379614,0,0,28672,7,0,3331842
15,Yes,9,9,76,31598,12902539264,0,11,0,700.6800954762733,2766510402,2274385,0,0,36864,9,0,3369973
