Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,3,7,57,64530,17197506560,0,5,0,181.16089059715142,1460918134,3880176,0,0,1423216640,347465,18312,No
2,3,7,51,64705,17197506560,0,5,0,169.84684744505242,1373381533,3898151,0,0,1335689216,326096,7242,No
3,3,7,27,64381,17197506560,0,5,0,170.94556249417465,1375343821,3897759,0,0,1337651200,326575,6364,No
4,3,7,59,68263,17197506560,0,5,0,160.65738642756682,1370516437,3897639,0,0,1332834304,325399,6866,Yes
5,3,8,30,65058,17197506560,0,5,0,169.29806425826285,1376392501,3897087,0,0,1338703872,326832,7903,Yes
