Time: 12:39:13 | Second: 1 | Number of Sorts: 240
Time: 12:39:14 | Second: 2 | Number of Sorts: 114717
Time: 12:39:15 | Second: 3 | Number of Sorts: 138565
Time: 12:39:16 | Second: 4 | Number of Sorts: 163025
Time: 12:39:17 | Second: 5 | Number of Sorts: 149538
Time: 12:39:18 | Second: 6 | Number of Sorts: 175858
Time: 12:39:19 | Second: 7 | Number of Sorts: 179270
Time: 12:39:20 | Second: 8 | Number of Sorts: 179456
Time: 12:39:21 | Second: 9 | Number of Sorts: 179585
Time: 12:39:22 | Second: 10 | Number of Sorts: 179253
Time: 12:39:23 | Second: 11 | Number of Sorts: 135640
Time: 12:39:24 | Second: 12 | Number of Sorts: 179095
Time: 12:39:25 | Second: 13 | Number of Sorts: 179166
Time: 12:39:26 | Second: 14 | Number of Sorts: 178906
Time: 12:39:27 | Second: 15 | Number of Sorts: 178922
Time: 12:39:28 | Second: 16 | Number of Sorts: 174982
Time: 12:39:29 | Second: 17 | Number of Sorts: 117859
Time: 12:39:30 | Second: 18 | Number of Sorts: 91700
Time: 12:39:31 | Second: 19 | Number of Sorts: 92177
Time: 12:39:32 | Second: 20 | Number of Sorts: 92258
Time: 12:39:33 | Second: 21 | Number of Sorts: 94312
Time: 12:39:34 | Second: 22 | Number of Sorts: 94556
Time: 12:39:35 | Second: 23 | Number of Sorts: 89359
Time: 12:39:36 | Second: 24 | Number of Sorts: 127047
Time: 12:39:37 | Second: 25 | Number of Sorts: 132418
Time: 12:39:38 | Second: 26 | Number of Sorts: 148906
Time: 12:39:39 | Second: 27 | Number of Sorts: 175370
Time: 12:39:40 | Second: 28 | Number of Sorts: 178880
Time: 12:39:41 | Second: 29 | Number of Sorts: 178505
Time: 12:39:42 | Second: 30 | Number of Sorts: 178772
Time: 12:39:43 | Second: 31 | Number of Sorts: 179137
Time: 12:39:44 | Second: 32 | Number of Sorts: 179350
Time: 12:39:45 | Second: 33 | Number of Sorts: 179286
Time: 12:39:46 | Second: 34 | Number of Sorts: 178648
Time: 12:39:47 | Second: 35 | Number of Sorts: 176296
