
Second: 1 | Number of Sorts: 541
Second: 2 | Number of Sorts: 120853
Second: 3 | Number of Sorts: 126909
Second: 4 | Number of Sorts: 165268
Second: 5 | Number of Sorts: 176130
Second: 6 | Number of Sorts: 176412
Second: 7 | Number of Sorts: 176447
Second: 8 | Number of Sorts: 176619
Second: 9 | Number of Sorts: 176482
Second: 10 | Number of Sorts: 176541
Second: 11 | Number of Sorts: 139239
Second: 12 | Number of Sorts: 169977
Second: 13 | Number of Sorts: 175915
Second: 14 | Number of Sorts: 176239
Second: 15 | Number of Sorts: 176315
Second: 16 | Number of Sorts: 176251
Second: 17 | Number of Sorts: 176132
Second: 18 | Number of Sorts: 175782
Second: 19 | Number of Sorts: 176729
Second: 20 | Number of Sorts: 176810
Second: 21 | Number of Sorts: 176073
Second: 22 | Number of Sorts: 176168
Second: 23 | Number of Sorts: 168901
Second: 24 | Number of Sorts: 173411
Second: 25 | Number of Sorts: 174075
Second: 26 | Number of Sorts: 172630
Second: 27 | Number of Sorts: 170854
Second: 28 | Number of Sorts: 155884
Second: 29 | Number of Sorts: 156299
Second: 30 | Number of Sorts: 156341
Second: 31 | Number of Sorts: 156663
Second: 32 | Number of Sorts: 156335
Second: 33 | Number of Sorts: 155425
Second: 34 | Number of Sorts: 155959
Second: 35 | Number of Sorts: 154510
Second: 36 | Number of Sorts: 152265
Second: 37 | Number of Sorts: 152123
Second: 38 | Number of Sorts: 153738
Second: 39 | Number of Sorts: 156258
Second: 40 | Number of Sorts: 156474
Second: 41 | Number of Sorts: 156510
Second: 42 | Number of Sorts: 155962
Second: 43 | Number of Sorts: 156070
Second: 44 | Number of Sorts: 156323
Second: 45 | Number of Sorts: 156409
Second: 46 | Number of Sorts: 155827
Second: 47 | Number of Sorts: 156298
Second: 48 | Number of Sorts: 155707
Second: 49 | Number of Sorts: 156576
Second: 50 | Number of Sorts: 156038
Second: 51 | Number of Sorts: 156467
Second: 52 | Number of Sorts: 156126
Second: 53 | Number of Sorts: 155727
Second: 54 | Number of Sorts: 156364
Second: 55 | Number of Sorts: 156356
Second: 56 | Number of Sorts: 156407
Second: 57 | Number of Sorts: 156175
Second: 58 | Number of Sorts: 156203
Second: 59 | Number of Sorts: 156620
Second: 60 | Number of Sorts: 156261
Second: 61 | Number of Sorts: 156367
Second: 62 | Number of Sorts: 156409
Second: 63 | Number of Sorts: 155834
Second: 64 | Number of Sorts: 156918
Second: 65 | Number of Sorts: 156653
Second: 66 | Number of Sorts: 156503
Second: 67 | Number of Sorts: 156264
Second: 68 | Number of Sorts: 156846
Second: 69 | Number of Sorts: 156209
Second: 70 | Number of Sorts: 154820
Second: 71 | Number of Sorts: 151381
Second: 72 | Number of Sorts: 151113
Second: 73 | Number of Sorts: 150942
Second: 74 | Number of Sorts: 151341
Second: 75 | Number of Sorts: 151782
Second: 76 | Number of Sorts: 151407
Second: 77 | Number of Sorts: 151403
Second: 78 | Number of Sorts: 151364
Second: 79 | Number of Sorts: 151253
Second: 80 | Number of Sorts: 151342
Second: 81 | Number of Sorts: 151360
Second: 82 | Number of Sorts: 151760
Second: 83 | Number of Sorts: 152320
Second: 84 | Number of Sorts: 153621
Second: 85 | Number of Sorts: 153720
Second: 86 | Number of Sorts: 130098
Second: 87 | Number of Sorts: 129583
Second: 88 | Number of Sorts: 163674
Second: 89 | Number of Sorts: 176686
Second: 90 | Number of Sorts: 176872
Second: 91 | Number of Sorts: 176144
Second: 92 | Number of Sorts: 176258
Second: 93 | Number of Sorts: 175856
Second: 94 | Number of Sorts: 176130
Second: 95 | Number of Sorts: 176133
Second: 96 | Number of Sorts: 176249
Second: 97 | Number of Sorts: 175799
Second: 98 | Number of Sorts: 177102
Second: 99 | Number of Sorts: 176428
Second: 100 | Number of Sorts: 176911
Second: 101 | Number of Sorts: 176293
