Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,36,83,49575,8607571968,0,5,0,613.1580976604292,3796692491,1222061,0,0,3776872448,922088,51572,2148542
2,Yes,5,37,94,54314,8607571968,0,7,0,551.4806536838809,3741376994,1294944,0,0,3719110656,907986,263786,2215579
3,Yes,4,36,59,50786,8607571968,0,6,0,604.2791167684729,3833183237,1215683,0,0,3812851712,930872,127377,2153440
4,Yes,4,36,51,53773,8607571968,0,6,0,594.989012263431,3996403159,1216965,0,0,3974971392,970452,219640,2195694
5,No,4,39,39,52212,8607571968,0,6,0,580.7118768711787,3786972684,1284077,0,0,3765673984,919354,94305,2211328
6,No,4,36,40,52120,8607571968,0,6,0,592.7968246678442,3859191317,1266248,0,0,3838062592,937027,133986,2211133
7,Yes,4,38,51,50771,8607571968,0,6,0,568.4556404706996,3604720091,1317569,0,0,3583705088,874928,153728,2200236
8,No,4,36,79,52236,8607571968,0,6,0,565.9282222222223,3692469240,1306554,0,0,3670573056,896136,214973,2212222
9,Yes,4,36,51,50528,8607571968,0,6,0,577.9325583458765,3647408932,1310041,0,0,3626131456,885286,92938,2203085
10,Yes,3,38,86,51607,8607571968,0,5,0,622.2779018402529,4011068756,1217770,0,0,3990523904,974249,42044,2196994
