Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,8,41,112,87635,17197506560,0,10,0,404.19344895769115,4425402357,3274775,0,0,4378009600,1068850,190711,4358190
2,Yes,5,40,121,87633,17197506560,0,7,0,402.92258742136926,4411437339,3264875,0,0,4368330752,1066487,227136,4341773
3,Yes,6,40,140,87806,17197506560,0,8,0,430.1228798395734,4718557872,3201115,0,0,4673294336,1140941,237448,4354736
4,Yes,4,40,44,79914,17197506560,0,6,0,412.4767328542455,4118058410,3256446,0,0,4078575616,995746,76803,4257527
5,No,11,39,112,86731,17197506560,0,13,0,401.49272181977574,4350563038,3283989,0,0,4300595200,1049950,202312,4351677
6,Yes,25,39,101,89936,17197506560,0,27,0,420.78348047209585,4728183612,3247060,0,0,4658556928,1137343,329781,4429203
7,Yes,5,45,41,84904,17197506560,0,7,0,392.6443562144263,4164713492,3317047,0,0,4123201536,1006641,284992,4335447
8,No,5,39,100,85749,17197506560,0,7,0,421.4062430054836,4514628700,3226611,0,0,4471783424,1091744,177891,4327620
9,Yes,5,39,116,84903,17197506560,0,7,0,413.9055949283559,4390497865,3281487,0,0,4346298368,1061108,209421,4354217
10,No,5,41,122,86729,17197506560,0,7,0,390.655338685862,4232928814,3304879,0,0,4190281728,1023018,241090,4339288
