Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,10,66,46704,17197506560,0,3,0,50.88352250824517,296782068,3935279,0,0,28672,7,3049,4199996
2,Yes,1,10,27,44833,17197506560,0,3,0,50.89220569796756,284930335,3944478,0,0,28672,7,1544,4198932
3,Yes,1,9,33,45427,17197506560,0,3,0,50.360470650402924,285696650,3943680,0,0,28672,7,1699,4198971
4,Yes,1,9,18,44725,17197506560,0,3,0,51.18673799087575,285895940,3943270,0,0,28672,7,799,4198764
5,Yes,1,10,22,45046,17197506560,0,3,0,50.75472386535216,285511386,3943463,0,0,28672,7,1087,4198777
6,Yes,1,9,55,44311,17197506560,0,3,0,51.54460078551759,285228781,3943336,0,0,28672,7,2349,4198958
7,Yes,1,9,43,46826,17197506560,0,3,0,48.85300860798428,285681581,3942819,0,0,28672,7,2326,4198996
8,Yes,1,9,18,44524,17197506560,0,3,0,51.286629136246205,285165705,3943441,0,0,28672,7,826,4198752
9,Yes,1,9,44,44522,17197506560,0,3,0,51.332686990317434,285409155,3943057,0,0,28672,7,2425,4199085
10,Yes,1,9,30,45458,17197506560,0,3,0,50.28482967722062,285462071,3942766,0,0,28672,7,1731,4198888
