Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,6,8,25356,8607571968,0,4,0,84.48302990138066,267493243,1873572,0,0,28672,7,5443,2102361
2,Yes,1,6,35,24624,8607571968,0,3,0,82.77912421805183,254519728,1883404,0,0,28672,7,617,2101570
3,Yes,1,6,28,23745,8607571968,0,3,0,85.92416866759342,254756898,1883282,0,0,28672,7,1502,2101555
4,Yes,1,6,39,23876,8607571968,0,3,0,85.73369585253457,255595583,1882852,0,0,28672,7,2548,2101936
5,Yes,1,7,20,23988,8607571968,0,3,0,85.11792302239273,254939282,1883012,0,0,28672,7,867,2101538
6,Yes,1,6,14,24764,8607571968,0,3,0,82.69464157040149,255706910,1882572,0,0,28672,7,725,2101544
7,Yes,1,6,55,24520,8607571968,0,3,0,83.9650449539039,257077557,1881797,0,0,32768,8,2165,2101940
8,Yes,1,5,20,24949,8607571968,0,3,0,82.63422771007055,257441190,1881036,0,0,28672,7,919,2101575
9,Yes,1,5,24,23854,8607571968,0,3,0,86.03712088557172,256275080,1881684,0,0,28672,7,1294,2101546
10,Yes,1,5,66,25998,8607571968,0,3,0,78.88252560304697,256086854,1881535,0,0,28672,7,2687,2101888
