Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,6,38,8625,8607571968,0,3,0,889.6205870750667,958242648,1872738,0,0,939552768,229383,0,2102121
2,Yes,1,5,28,8280,8607571968,0,3,0,884.6192319033232,914815686,1883400,0,0,896114688,218778,0,2102178
3,Yes,1,5,36,8271,8607571968,0,3,0,886.0005710137915,915247758,1883072,0,0,896548864,218884,0,2101956
4,No,1,5,24,8432,8607571968,0,3,0,869.6024730034413,915805173,1882991,0,0,897105920,219020,0,2102011
5,No,2,6,10,8490,8607571968,0,4,0,888.9312776991984,942499262,1882264,0,0,923754496,225526,0,2107790
6,Yes,1,5,22,8275,8607571968,0,3,0,887.6845330108827,917431554,1882668,0,0,898732032,219417,0,2102085
7,No,2,5,10,8487,8607571968,0,4,0,887.5182928554585,940778912,1882634,0,0,922034176,225106,0,2107740
8,Yes,1,5,35,8318,8607571968,0,3,0,886.9067985083605,921394695,1881609,0,0,902696960,220385,0,2101994
9,Yes,2,6,10,8523,8607571968,0,4,0,887.9243442526711,945094097,1881931,0,0,926347264,226159,0,2108090
10,Yes,1,5,21,8317,8607571968,0,3,0,888.7766689124157,923226627,1881325,0,0,904527872,220832,0,2102157
