Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,4,21,7652,4312604672,0,3,0,915.4946276150628,875000532,842102,0,0,865730560,211360,0,1053462
2,Yes,1,3,21,7287,4312604672,0,3,0,913.5169401427787,831544842,852764,0,0,822263808,200748,0,1053512
3,No,1,3,22,7327,4312604672,0,3,0,912.9458317859094,835589577,851651,0,0,826310656,201736,0,1053387
4,Yes,1,4,28,7304,4312604672,0,3,0,913.5489183561643,833401056,852442,0,0,824119296,201201,0,1053643
5,No,1,4,35,7329,4312604672,0,3,0,911.1321119453925,834043008,852178,0,0,824762368,201358,0,1053536
6,Yes,1,4,21,7292,4312604672,0,3,0,914.1240010976949,832554633,852331,0,0,823275520,200995,0,1053326
7,Yes,1,3,35,7324,4312604672,0,3,0,913.5508679142193,835800906,851876,0,0,826519552,201787,0,1053663
8,Yes,1,3,26,7333,4312604672,0,3,0,912.9096076398363,836241096,851538,0,0,826961920,201895,0,1053433
9,No,1,4,38,7329,4312604672,0,3,0,912.0035527645051,834840921,851915,0,0,825561088,201553,0,1053468
10,Yes,1,3,21,7357,4312604672,0,3,0,913.284174054936,839324145,850731,0,0,830046208,202648,0,1053379
