Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,7,35,9682,12902539264,0,3,0,864.4542048578812,1045236972,2902590,0,0,1017126912,248322,0,3150912
2,Yes,1,7,35,9324,12902539264,0,3,0,865.8958308468391,1008231600,2911298,0,0,980115456,239286,0,3150584
3,Yes,1,7,22,9705,12902539264,0,3,0,833.5870290781604,1010303544,2910778,0,0,982188032,239792,0,3150570
4,Yes,1,7,37,9334,12902539264,0,3,0,864.4713987348558,1007653260,2911790,0,0,979533824,239144,0,3150934
5,Yes,1,8,23,9620,12902539264,0,3,0,838.6128672492717,1007381028,2911638,0,0,979263488,239078,0,3150716
6,Yes,1,7,35,9333,12902539264,0,3,0,868.6915556508686,1012464849,2910611,0,0,984346624,240319,0,3150930
7,Yes,1,7,37,9299,12902539264,0,3,0,869.1308816185966,1009283187,2911405,0,0,981164032,239542,0,3150947
8,No,1,8,34,9352,12902539264,0,3,0,868.5278381849315,1014228183,2910001,0,0,986112000,240750,0,3150751
9,No,1,8,47,9391,12902539264,0,3,0,864.5844621123308,1013837169,2910331,0,0,985718784,240654,0,3150985
10,No,1,7,38,9348,12902539264,0,3,0,870.0674917032438,1015700223,2909857,0,0,987582464,241109,0,3150966
