  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:24:55      0.46      0.06
13:24:56      0.00      0.00
13:24:57      0.06      0.00
13:24:58      0.45      0.06
13:24:59      0.06      0.00
13:25:00      0.00      0.00
13:25:01      0.06      0.04
13:25:02      0.33      0.00
13:25:03      0.00      0.08
13:25:04      2.11      0.41
13:25:05      1.15      3.03
13:25:06      0.00      0.00
13:25:07      0.06      0.00
13:25:08      0.06      0.00
13:25:09      0.06      0.00
13:25:10      0.00      0.00
13:25:11      0.00      0.00
13:25:12      0.06      0.00
13:25:13      0.33      0.00
13:25:14      2.11      0.47
13:25:15      1.45      3.50
13:25:16      0.33      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:25:17      0.00      0.00
13:25:18      0.00      0.00
13:25:19      0.00      0.00
13:25:20      0.33      0.00
13:25:21      0.12      0.00
13:25:22      0.00      0.00
13:25:23      0.00      0.00
13:25:24      0.00      0.00
13:25:25      0.06      0.00
13:25:26      0.00      0.00
13:25:27  11832.40    748.51
13:25:28  14217.96    897.98
13:25:29  14521.43    917.66
13:25:30  13671.97    864.06
13:25:31  15483.96    978.68
13:25:32  16786.66   1060.60
13:25:33  15579.04    984.86
13:25:34  13557.04    856.65
13:25:35  16398.62   1036.29
13:25:36  16361.21   1033.93
13:25:37  16987.28   1073.71
13:25:38  15770.60    996.80
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:25:39  15973.75   1009.15
13:25:40  15582.21    984.56
13:25:41  11865.52    750.29
13:25:42  15421.07    974.82
13:25:43  16323.72   1031.99
13:25:44  16182.70   1022.36
13:25:45  15596.17    985.58
13:25:46  15314.26    967.76
13:25:47  16904.75   1068.34
13:25:48  16399.10   1036.39
13:25:49  16364.71   1033.91
13:25:50  16411.63   1037.40
13:25:51  16343.65   1032.60
13:25:52  15500.83    979.46
13:25:53  15210.53    961.57
13:25:54  14978.73    946.35
13:25:55  14752.71    932.21
13:25:56   4370.26    277.24
13:25:57  16580.83   1047.95
13:25:58  15601.20    985.75
13:25:59  14729.96    931.13
13:26:00  14587.47    921.90
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:26:01  15462.18    976.83
13:26:02  14790.29    934.72
13:26:03  14403.75    910.37
13:26:04  14495.30    915.80
13:26:05  13980.10    883.61
13:26:06  14099.35    890.85
13:26:07  14442.76    912.85
13:26:08  15193.81    960.51
13:26:09  14579.64    921.12
13:26:10  13994.66    884.64
13:26:11  14831.49    937.04
13:26:12  14466.02    914.38
13:26:13  14744.06    931.37
13:26:14  15760.64    996.03
13:26:15  15285.44    966.02
13:26:16  15361.03    970.43
13:26:17  14686.95    928.49
13:26:18  16062.26   1014.82
13:26:19  15765.13    996.11
13:26:20  15866.97   1003.13
13:26:21  15900.18   1004.86
13:26:22  15569.11    983.58
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:26:23  16091.22   1016.72
13:26:24  14830.46    937.19
13:26:25  15749.02    995.29
13:26:26   9733.36    615.48
13:26:27   2909.06    185.03
13:26:28  14033.94    886.55
13:26:29  13856.94    875.96
13:26:30  14937.85    943.91
13:26:31  15266.57    964.83
13:26:32  14496.89    915.73
13:26:33  14601.50    923.01
13:26:34  15545.97    982.12
13:26:35  16277.65   1028.94
13:26:36  15195.04    960.31
13:26:37  14605.39    922.47
13:26:38  15024.80    949.84
13:26:39  14417.31    910.80
13:26:40  16388.59   1035.87
13:26:41  15729.29    994.14
13:26:42  16537.57   1044.93
13:26:43  15865.23   1002.42
13:26:44  15549.83    982.87
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:26:45  16289.38   1029.46
13:26:46  15835.27   1000.40
13:26:47  16497.52   1042.59
13:26:48  15971.36   1009.36
13:26:49  15477.87    978.11
13:26:50  15837.15   1000.67
13:26:51  15233.81    962.95
13:26:52  14096.00    890.70
13:26:53  14521.12    917.36
13:26:54  14963.83    945.84
13:26:55  15733.25    993.96
13:26:56  15757.65    996.14
13:26:57  14313.89    904.40
13:26:58  16117.80   1018.47
13:26:59  15398.51    973.09
