Time: 13:28:24 | Second: 1 | Number of Sorts: 634
Time: 13:28:25 | Second: 2 | Number of Sorts: 126298
Time: 13:28:26 | Second: 3 | Number of Sorts: 129110
Time: 13:28:27 | Second: 4 | Number of Sorts: 168794
Time: 13:28:28 | Second: 5 | Number of Sorts: 178940
Time: 13:28:29 | Second: 6 | Number of Sorts: 179165
Time: 13:28:30 | Second: 7 | Number of Sorts: 179053
Time: 13:28:31 | Second: 8 | Number of Sorts: 178420
Time: 13:28:32 | Second: 9 | Number of Sorts: 178635
Time: 13:28:33 | Second: 10 | Number of Sorts: 178783
Time: 13:28:34 | Second: 11 | Number of Sorts: 138184
Time: 13:28:35 | Second: 12 | Number of Sorts: 175869
Time: 13:28:36 | Second: 13 | Number of Sorts: 179341
Time: 13:28:37 | Second: 14 | Number of Sorts: 178924
Time: 13:28:38 | Second: 15 | Number of Sorts: 179124
Time: 13:28:39 | Second: 16 | Number of Sorts: 179527
Time: 13:28:40 | Second: 17 | Number of Sorts: 178434
Time: 13:28:41 | Second: 18 | Number of Sorts: 179378
Time: 13:28:42 | Second: 19 | Number of Sorts: 179172
Time: 13:28:43 | Second: 20 | Number of Sorts: 178951
Time: 13:28:44 | Second: 21 | Number of Sorts: 178952
Time: 13:28:45 | Second: 22 | Number of Sorts: 172148
Time: 13:28:46 | Second: 23 | Number of Sorts: 152215
Time: 13:28:47 | Second: 24 | Number of Sorts: 126008
Time: 13:28:48 | Second: 25 | Number of Sorts: 127233
Time: 13:28:49 | Second: 26 | Number of Sorts: 124674
Time: 13:28:50 | Second: 27 | Number of Sorts: 114936
Time: 13:28:51 | Second: 28 | Number of Sorts: 117717
Time: 13:28:52 | Second: 29 | Number of Sorts: 122961
Time: 13:28:53 | Second: 30 | Number of Sorts: 123114
Time: 13:28:54 | Second: 31 | Number of Sorts: 117921
Time: 13:28:55 | Second: 32 | Number of Sorts: 132526
Time: 13:28:56 | Second: 33 | Number of Sorts: 141806
Time: 13:28:57 | Second: 34 | Number of Sorts: 171630
Time: 13:28:58 | Second: 35 | Number of Sorts: 179324
Time: 13:28:59 | Second: 36 | Number of Sorts: 179324
Time: 13:29:00 | Second: 37 | Number of Sorts: 174878
Time: 13:29:01 | Second: 38 | Number of Sorts: 179003
Time: 13:29:02 | Second: 39 | Number of Sorts: 179341
Time: 13:29:03 | Second: 40 | Number of Sorts: 179187
Time: 13:29:04 | Second: 41 | Number of Sorts: 159879
