Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,3,3,203,20047,2165121024,0,5,0,921.9758638994213,2309798143,11977,0,0,2305187840,562790,42511,574767
2,Yes,3,2,35,19819,2165121024,0,5,0,914.5726856739163,2265298480,11978,0,0,2260774912,551947,41315,563925
3,Yes,3,3,1313,23853,2165121024,0,5,0,775.0480794968554,2310399703,12697,0,0,2305781760,562935,93843,575632
4,Yes,3,2,75,19499,2165121024,0,5,0,931.932848745961,2271024460,12078,0,0,2266488832,553342,50960,565420
5,No,3,1,311,20120,2165121024,0,5,0,903.4128419901585,2271757987,13325,0,0,2267209728,553518,54590,566843
6,Yes,3,2,38,19799,2165121024,0,5,0,910.8462664040006,2253790558,12400,0,0,2249285632,549142,54578,561542
7,No,3,2,142,19831,2165121024,0,5,0,928.7985596853094,2301930946,11996,0,0,2297335808,560873,50604,572869
8,Yes,2,2,68,19299,2165121024,0,4,0,917.967029901021,2214038864,12818,0,0,2209607680,539455,25770,552273
9,Yes,3,2,37,19899,2165121024,0,5,0,927.0444561491682,2305463059,12293,0,0,2300858368,561733,47962,574026
10,Yes,2,2,62,19065,2165121024,0,4,0,930.1111967686094,2216126360,12202,0,0,2211696640,539965,26040,552167
