Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,10,55,68161,17197506560,0,7,0,287.6927367756893,2450606027,3289347,0,0,28672,7,198737,4299323
2,No,4,9,70,67831,17197506560,0,6,0,302.62441897909235,2565361758,3227059,0,0,28672,7,185144,4293917
3,Yes,5,10,102,70586,17197506560,0,7,0,310.48114010428475,2738852182,3208559,0,0,28672,7,230721,4307435
4,Yes,5,9,128,70803,17197506560,0,7,0,303.7179511258016,2687463643,3228487,0,0,28672,7,191120,4309807
5,No,5,11,79,67729,17197506560,0,7,0,293.0201527511149,2480129902,3285749,0,0,28672,7,148078,4296179
1,Yes,5,9,153,70213,17197506560,0,7,0,309.6644321121303,2717247788,3203754,0,0,28672,7,268250,4305781
2,Yes,4,17,87,66250,17197506560,0,6,0,321.7353022209473,2663474374,3205882,0,0,28672,7,177168,4284337
3,Yes,5,9,78,68217,17197506560,0,7,0,319.67934834623503,2725373688,3212289,0,0,28672,7,217619,4307057
4,Yes,4,11,104,69288,17197506560,0,6,0,296.0505919136221,2563474697,3225943,0,0,28672,7,128672,4263623
5,No,4,10,52,67709,17197506560,0,6,0,319.92727018124344,2707132123,3180998,0,0,28672,7,203009,4272367
6,Yes,5,10,74,66650,17197506560,0,7,0,289.93139123649456,2414916053,3312352,0,0,28672,7,187740,4302335
7,Yes,5,11,94,66888,17197506560,0,7,0,306.8421533262557,2564872900,3258497,0,0,36864,9,175513,4299607
8,Yes,4,10,86,65984,17197506560,0,6,0,307.6082330615091,2536555786,3225797,0,0,36864,9,135960,4257217
9,Yes,6,10,94,68060,17197506560,0,8,0,308.66922627479795,2625405144,3248507,0,0,36864,9,223243,4311300
10,Yes,5,10,81,65299,17197506560,0,7,0,297.36395251880106,2426611951,3306939,0,0,36864,9,196175,4301434
