Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,2,595,7045,1091379200,0,5,0,783.0456362345591,689161418,11212,0,0,32768,8,15264,282310
2,Yes,2,3,66,6354,1091379200,0,4,0,861.4153613604157,683643762,10949,0,0,32768,8,17310,280315
3,Yes,2,2,364,6894,1091379200,0,4,0,794.7192559489263,684438281,10255,0,0,32768,8,15287,280770
4,No,2,3,53,6599,1091379200,0,4,0,819.7236240145543,675649770,10893,0,0,32768,8,17105,277046
5,No,3,3,78,6529,1091379200,0,5,0,816.3223083052405,665702539,10766,0,0,32768,8,15097,279302
6,Yes,2,4,197,6336,1091379200,0,4,0,808.5133417561592,639725952,11273,0,0,32768,8,19478,274584
7,Yes,3,3,312,6753,1091379200,0,5,0,804.2914939259259,678408564,10034,0,0,32768,8,17472,280167
8,No,3,2,26,6489,1091379200,0,5,0,836.6898079235394,678238464,11739,0,0,32768,8,17711,278939
9,Yes,2,3,214,6603,1091379200,0,4,0,817.2605951515151,674027633,11511,0,0,32768,8,13343,276268
10,Yes,2,3,303,6806,1091379200,0,4,0,787.4798624136411,669440830,9119,0,0,32768,8,16293,278927
