Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,6,362,24589,4312604672,0,6,0,625.3987204165479,1921559683,324941,0,0,28672,7,97160,1116086
2,Yes,5,4,70,26826,4312604672,0,7,0,700.3715457460294,2347958264,194682,0,0,28672,7,173509,1122136
3,Yes,4,4,93,24934,4312604672,0,6,0,668.9177341355796,2084302479,281755,0,0,28672,7,121698,1118239
4,Yes,4,5,80,26859,4312604672,0,6,0,704.977286661205,2366220097,190226,0,0,28672,7,162269,1122368
5,Yes,7,5,63,39462,4312604672,0,9,0,745.8902963732671,3678611690,420804,0,0,28672,7,314762,1804457
6,No,4,5,70,25369,4312604672,0,6,0,685.224464280082,2172291754,253290,0,0,28672,7,126857,1119394
7,Yes,6,6,61,26906,4312604672,0,8,0,698.5186435687733,2348556477,206471,0,0,28672,7,153780,1134774
8,No,5,4,79,25319,4312604672,0,7,0,677.9096308117718,2144947852,252240,0,0,28672,7,118383,1110118
9,No,5,5,106,25033,4312604672,0,7,0,672.1394438229183,2102575814,274877,0,0,28672,7,134343,1119521
10,Yes,4,5,78,24524,4312604672,0,6,0,704.5435102573515,2159125381,250436,0,0,28672,7,106975,1112873
