Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,5,6,68,37873,8607571968,0,7,0,472.2743568806613,2235239198,1271409,0,0,28672,7,154982,2185380
2,No,4,6,71,37215,8607571968,0,6,0,481.8171182240856,2240779234,1268561,0,0,28672,7,126155,2171757
3,Yes,5,6,97,39189,8607571968,0,7,0,461.5995975805834,2260644693,1273715,0,0,28672,7,135997,2184487
4,Yes,5,6,62,37911,8607571968,0,7,0,500.11885862023485,2369413231,1243290,0,0,28672,7,126941,2190130
5,Yes,5,6,79,39485,8607571968,0,7,0,478.7723478304922,2362469254,1237679,0,0,28672,7,195643,2183207
6,Yes,5,6,130,40565,8607571968,0,7,0,499.49392874577774,2532159346,1189266,0,0,28672,7,231444,2193164
7,No,4,6,86,37527,8607571968,0,6,0,476.9861777671171,2236912387,1276945,0,0,28672,7,118362,2177653
8,Yes,5,6,64,38840,8607571968,0,7,0,437.7847704588762,2124904286,1308635,0,0,28672,7,176373,2179267
9,Yes,5,6,57,39607,8607571968,0,7,0,518.5382609530062,2566616773,1153716,0,0,28672,7,218130,2188922
10,Yes,4,7,63,36152,8607571968,0,6,0,452.21137972056994,2042935130,1288303,0,0,28672,7,86859,2141701
