Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,9,78,51276,12902539264,0,7,0,354.0112239062165,2268424241,2305603,0,0,28672,7,192581,3242396
2,Yes,4,7,85,49506,12902539264,0,6,0,380.0213316632659,2351122077,2243015,0,0,28672,7,82106,3199184
3,No,5,14,61,50426,12902539264,0,7,0,349.9210754582242,2204815221,2329855,0,0,28672,7,192153,3234973
4,Yes,4,7,82,53332,12902539264,0,6,0,387.588573164557,2583307673,2205770,0,0,28672,7,155074,3239353
5,Yes,5,8,83,51599,12902539264,0,7,0,392.8819789498168,2533434336,2228403,0,0,28672,7,135391,3246962
6,Yes,4,8,101,49016,12902539264,0,6,0,361.1351668299053,2212101622,2327248,0,0,28672,7,154846,3235675
7,No,5,8,62,50589,12902539264,0,7,0,387.1682389830173,2447707151,2233149,0,0,28672,7,204560,3235305
8,Yes,6,9,65,54936,12902539264,0,8,0,420.6404051923462,2887851980,2117236,0,0,28672,7,240866,3257032
9,No,5,9,88,50678,12902539264,0,7,0,386.5261105606979,2447899001,2250276,0,0,28672,7,180766,3239591
10,Yes,4,8,116,51186,12902539264,0,6,0,369.8512607761147,2365818568,2274368,0,0,28672,7,163845,3234804
