
Second: 1 | Number of Sorts: 288
Second: 2 | Number of Sorts: 122772
Second: 3 | Number of Sorts: 121586
Second: 4 | Number of Sorts: 155852
Second: 5 | Number of Sorts: 178266
Second: 6 | Number of Sorts: 179074
Second: 7 | Number of Sorts: 179487
Second: 8 | Number of Sorts: 179378
Second: 9 | Number of Sorts: 178863
Second: 10 | Number of Sorts: 179137
Second: 11 | Number of Sorts: 136295
Second: 12 | Number of Sorts: 170255
Second: 13 | Number of Sorts: 178763
Second: 14 | Number of Sorts: 178908
Second: 15 | Number of Sorts: 179074
Second: 16 | Number of Sorts: 179271
Second: 17 | Number of Sorts: 167918
Second: 18 | Number of Sorts: 160196
Second: 19 | Number of Sorts: 159918
Second: 20 | Number of Sorts: 162408
Second: 21 | Number of Sorts: 159052
Second: 22 | Number of Sorts: 159795
Second: 23 | Number of Sorts: 159837
Second: 24 | Number of Sorts: 159381
Second: 25 | Number of Sorts: 135117
Second: 26 | Number of Sorts: 125298
Second: 27 | Number of Sorts: 135097
Second: 28 | Number of Sorts: 159913
Second: 29 | Number of Sorts: 178814
Second: 30 | Number of Sorts: 179337
Second: 31 | Number of Sorts: 179132
Second: 32 | Number of Sorts: 178926
Second: 33 | Number of Sorts: 179347
Second: 34 | Number of Sorts: 179373
Second: 35 | Number of Sorts: 179423
