Time: 13:10:22 | Second: 1 | Number of Sorts: 280
Time: 13:10:23 | Second: 2 | Number of Sorts: 126062
Time: 13:10:24 | Second: 3 | Number of Sorts: 129726
Time: 13:10:25 | Second: 4 | Number of Sorts: 170540
Time: 13:10:26 | Second: 5 | Number of Sorts: 179537
Time: 13:10:27 | Second: 6 | Number of Sorts: 180203
Time: 13:10:28 | Second: 7 | Number of Sorts: 179983
Time: 13:10:29 | Second: 8 | Number of Sorts: 180051
Time: 13:10:30 | Second: 9 | Number of Sorts: 179957
Time: 13:10:31 | Second: 10 | Number of Sorts: 179911
Time: 13:10:32 | Second: 11 | Number of Sorts: 141052
Time: 13:10:33 | Second: 12 | Number of Sorts: 173078
Time: 13:10:34 | Second: 13 | Number of Sorts: 180390
Time: 13:10:35 | Second: 14 | Number of Sorts: 180310
Time: 13:10:36 | Second: 15 | Number of Sorts: 180068
Time: 13:10:37 | Second: 16 | Number of Sorts: 180086
Time: 13:10:38 | Second: 17 | Number of Sorts: 179453
Time: 13:10:39 | Second: 18 | Number of Sorts: 180249
Time: 13:10:40 | Second: 19 | Number of Sorts: 180319
Time: 13:10:41 | Second: 20 | Number of Sorts: 180015
Time: 13:10:42 | Second: 21 | Number of Sorts: 180133
Time: 13:10:43 | Second: 22 | Number of Sorts: 150775
Time: 13:10:44 | Second: 23 | Number of Sorts: 71733
Time: 13:10:45 | Second: 24 | Number of Sorts: 70033
Time: 13:10:46 | Second: 25 | Number of Sorts: 74162
Time: 13:10:47 | Second: 26 | Number of Sorts: 86240
Time: 13:10:48 | Second: 27 | Number of Sorts: 123703
Time: 13:10:49 | Second: 28 | Number of Sorts: 134137
Time: 13:10:50 | Second: 29 | Number of Sorts: 158014
Time: 13:10:51 | Second: 30 | Number of Sorts: 180156
Time: 13:10:52 | Second: 31 | Number of Sorts: 180027
Time: 13:10:53 | Second: 32 | Number of Sorts: 180193
Time: 13:10:54 | Second: 33 | Number of Sorts: 180105
Time: 13:10:55 | Second: 34 | Number of Sorts: 180272
Time: 13:10:56 | Second: 35 | Number of Sorts: 179952
Time: 13:10:57 | Second: 36 | Number of Sorts: 179987
Time: 13:10:58 | Second: 37 | Number of Sorts: 180234
Time: 13:10:59 | Second: 38 | Number of Sorts: 180107
Time: 13:11:00 | Second: 39 | Number of Sorts: 176217
Time: 13:11:01 | Second: 40 | Number of Sorts: 179514
Time: 13:11:02 | Second: 41 | Number of Sorts: 166230
