Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,20,60,61753,12902539264,0,7,0,630.3080410153402,4863638351,2213254,0,0,4830171136,1179241,127072,3404614
2,Yes,4,25,53,56280,12902539264,0,6,0,575.4334375966581,4046163594,2352223,0,0,4014575616,980121,91096,3341752
3,No,3,27,74,58544,12902539264,0,5,0,583.1944952748775,4265636651,2257860,0,0,4234792960,1033885,107105,3295389
4,Yes,5,22,62,67313,12902539264,0,7,0,649.593233567639,5463759849,2229940,0,0,5428817920,1325395,279162,3568927
5,No,5,21,38,59946,12902539264,0,7,0,612.0813635711305,4584659528,2261100,0,0,4552036352,1111337,112484,3384010
6,Yes,4,25,61,55295,12902539264,0,6,0,572.9137411253845,3957905399,2350745,0,0,3926884352,958712,64276,3318301
7,Yes,6,22,33,69214,12902539264,0,8,0,648.8485102323967,5611678303,2224309,0,0,5576548352,1361462,310932,3602015
8,Yes,5,23,63,64611,12902539264,0,7,0,630.4859609834643,5090015970,2265040,0,0,5056266240,1234440,232628,3512804
9,Yes,6,23,50,71580,12902539264,0,8,0,665.3912139413335,5951462425,2193235,0,0,5916205056,1444386,347745,3653169
10,No,4,24,117,58498,12902539264,0,6,0,606.6496641926326,4433941648,2232379,0,0,4402556928,1074843,54040,3316122
