Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,28,55,51454,8607571968,0,7,0,703.4222102438455,4521561387,1318181,0,0,4496867328,1097868,213473,2427699
2,Yes,5,19,49,53940,8607571968,0,7,0,727.7957635800523,4905221985,1181080,0,0,4880523264,1191534,156830,2385274
3,Yes,5,20,49,51142,8607571968,0,7,0,719.2819013340636,4596178734,1225014,0,0,4573065216,1116471,125918,2354163
4,Yes,5,24,35,50380,8607571968,0,7,0,706.6940819763286,4448073463,1272719,0,0,4423774208,1080023,153189,2364156
5,Yes,5,21,49,49624,8607571968,0,7,0,708.123074975304,4390416175,1232248,0,0,4367925248,1066388,95187,2308174
6,Yes,5,20,67,56784,8607571968,0,7,0,742.9389429920371,5271310834,1220207,0,0,5246656512,1280922,275637,2512739
7,Yes,6,22,74,51520,8607571968,0,8,0,732.8873829663288,4717566844,1191027,0,0,4693606400,1145900,135167,2349223
8,No,4,23,145,47481,8607571968,0,6,0,685.3862352395803,4065670084,1340717,0,0,4042960896,987051,133700,2338066
9,No,5,23,122,48430,8607571968,0,7,0,698.9390443530895,4228980354,1298514,0,0,4205887488,1026828,122419,2337299
10,No,4,19,65,48027,8607571968,0,6,0,708.7131321446425,4252775096,1270325,0,0,4230017024,1032719,104786,2313033
