Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,25,55,76360,17197506560,0,7,0,577.349529311587,5508784604,3211329,0,0,5465423872,1334332,203521,4558365
2,No,6,26,45,72596,17197506560,0,8,0,541.2162606035553,4909295542,3332611,0,0,4864675840,1187665,211280,4535550
3,Yes,6,27,66,73499,17197506560,0,8,0,536.0394035278746,4922773420,3336178,0,0,4878229504,1190974,204514,4543735
4,No,5,25,39,72367,17197506560,0,7,0,564.3010727931215,5102621090,3238701,0,0,5060300800,1235425,139654,4485348
5,Yes,3,25,34,66777,17197506560,0,5,0,528.4771643096836,4409401075,3237301,0,0,4370079744,1066914,67253,4306854
6,Yes,6,23,87,82564,17197506560,0,8,0,598.1634368374505,6171413568,3216433,0,0,6125789184,1495554,362393,4729792
7,Yes,4,24,68,70432,17197506560,0,6,0,530.5032611066923,4668746791,3293417,0,0,4627144704,1129674,109532,4432919
8,Yes,5,29,106,73468,17197506560,0,7,0,530.768691621618,4872177807,3340611,0,0,4829511680,1179080,212852,4531645
9,Yes,25,24,85,129808,17197506560,0,27,0,619.1557758737596,10044351196,3204065,0,0,9946353664,2428309,1127334,6806173
10,No,5,27,38,72606,17197506560,0,7,0,533.0722349991044,4836018782,3330748,0,0,4792864768,1170133,184003,4512599
