
Second: 1 | Number of Sorts: 658
Second: 2 | Number of Sorts: 127371
Second: 3 | Number of Sorts: 129542
Second: 4 | Number of Sorts: 170512
Second: 5 | Number of Sorts: 180497
Second: 6 | Number of Sorts: 180322
Second: 7 | Number of Sorts: 180628
Second: 8 | Number of Sorts: 180484
Second: 9 | Number of Sorts: 180554
Second: 10 | Number of Sorts: 180369
Second: 11 | Number of Sorts: 140022
Second: 12 | Number of Sorts: 174466
Second: 13 | Number of Sorts: 180425
Second: 14 | Number of Sorts: 180244
Second: 15 | Number of Sorts: 180300
Second: 16 | Number of Sorts: 180307
Second: 17 | Number of Sorts: 179346
Second: 18 | Number of Sorts: 180295
Second: 19 | Number of Sorts: 180526
Second: 20 | Number of Sorts: 180240
Second: 21 | Number of Sorts: 180279
Second: 22 | Number of Sorts: 176422
Second: 23 | Number of Sorts: 168436
Second: 24 | Number of Sorts: 168965
Second: 25 | Number of Sorts: 163109
Second: 26 | Number of Sorts: 167583
Second: 27 | Number of Sorts: 167918
Second: 28 | Number of Sorts: 167923
Second: 29 | Number of Sorts: 168043
Second: 30 | Number of Sorts: 167920
Second: 31 | Number of Sorts: 167106
Second: 32 | Number of Sorts: 166932
Second: 33 | Number of Sorts: 167330
Second: 34 | Number of Sorts: 167724
Second: 35 | Number of Sorts: 169114
Second: 36 | Number of Sorts: 151416
Second: 37 | Number of Sorts: 104462
Second: 38 | Number of Sorts: 134088
Second: 39 | Number of Sorts: 142954
Second: 40 | Number of Sorts: 173556
Second: 41 | Number of Sorts: 180510
Second: 42 | Number of Sorts: 180633
Second: 43 | Number of Sorts: 180786
Second: 44 | Number of Sorts: 180803
Second: 45 | Number of Sorts: 180658
Second: 46 | Number of Sorts: 180693
Second: 47 | Number of Sorts: 180777
Second: 48 | Number of Sorts: 180826
Second: 49 | Number of Sorts: 180665
Second: 50 | Number of Sorts: 180794
Second: 51 | Number of Sorts: 178166
