Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,45,8,42597,12902539264,0,4,0,587.0062838879488,3122073972,2394559,0,0,3094478848,755488,6,3150047
2,Yes,3,45,59,43390,12902539264,0,5,0,593.5687362325527,3215817225,2372456,0,0,3188129792,778352,2037,3151173
3,No,2,42,14,45932,12902539264,0,4,0,619.9265155807366,3555841023,2288642,0,0,3528351744,861414,12,3150056
4,Yes,2,44,8,41804,12902539264,0,4,0,583.9032072796934,3047762384,2412704,0,0,3020124160,737335,1,3150049
5,Yes,2,42,9,44139,12902539264,0,4,0,593.0179233961494,3268576719,2358786,0,0,3241017344,791264,3,3150050
6,Yes,2,47,9,43694,12902539264,0,4,0,590.7476586248769,3222832930,2369971,0,0,3195224064,780084,18,3150069
7,No,4,37,9,46408,12902539264,0,6,0,616.4170706691683,3572771994,2285436,0,0,3545194496,865526,2374,3151307
8,Yes,4,38,87,46449,12902539264,0,6,0,619.1961933162396,3591976906,2280819,0,0,3564322816,870196,2001,3151354
9,No,2,37,9,46571,12902539264,0,4,0,609.0774934456526,3542639058,2291901,0,0,3515146240,858190,13,3150091
10,Yes,2,42,24,45596,12902539264,0,4,0,596.3666542564868,3395648619,2327750,0,0,3368120320,822295,2,3150045
