Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,48,78,49622,17197506560,0,7,0,536.9874053334408,3327364268,3399873,0,0,3289370624,803069,4254,4204075
2,No,2,47,23,49171,17197506560,0,4,0,557.3819522840159,3422391426,3372117,0,0,3385430016,826521,8,4198638
3,Yes,2,46,9,47817,17197506560,0,4,0,544.8844549203492,3253497210,3413357,0,0,3216494592,785277,15,4198634
4,Yes,2,47,11,46166,17197506560,0,4,0,546.8210327197033,3152142699,3438111,0,0,3115073536,760516,9,4198643
5,Yes,2,39,9,50550,17197506560,0,4,0,553.1041895824671,3492018513,3355092,0,0,3455074304,843524,6,4198616
6,No,2,47,11,49144,17197506560,0,4,0,551.21820738538,3382682589,3381856,0,0,3345711104,816824,24,4198680
7,Yes,4,39,12,51330,17197506560,0,6,0,557.8641934062506,3576332645,3337098,0,0,3539230720,864070,3318,4201534
8,No,2,50,10,48734,17197506560,0,4,0,556.1149277791471,3384025191,3381466,0,0,3347054592,817152,1,4198618
9,Yes,2,48,63,50833,17197506560,0,4,0,571.2616769518559,3626228331,3322350,0,0,3589316608,876298,32,4198648
10,Yes,2,50,10,48078,17197506560,0,4,0,527.8083974348298,3168485262,3434145,0,0,3131461632,764517,10,4198662
