Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,7,37,101,29630,4312604672,0,9,0,846.00383171696,3129261436,295899,0,0,3118288896,761301,10663,1061021
2,No,4,37,10,29625,4312604672,0,6,0,857.754755982155,3172193711,281096,0,0,3163131904,772249,788,1054192
3,No,2,36,31,29485,4312604672,0,4,0,854.7029215253489,3145924446,287481,0,0,3137159168,765908,651,1053574
4,Yes,2,41,17,28297,4312604672,0,4,0,838.218252831257,2960243023,332352,0,0,2951467008,720573,154,1053070
5,Yes,2,39,21,28684,4312604672,0,4,0,854.1478856344912,3058039427,308497,0,0,3049267200,744450,186,1053124
6,Yes,2,33,12,30858,4312604672,0,4,0,873.4619541281428,3365214246,233444,0,0,3356491776,819456,11,1052934
7,Yes,3,41,86,28814,4312604672,0,5,0,844.6990144927537,3037853115,314494,0,0,3029045248,739513,2103,1054285
8,No,4,40,22,29274,4312604672,0,6,0,859.2289479373333,3139493235,288827,0,0,3130667008,764323,3466,1053910
9,Yes,2,35,130,31058,4312604672,0,4,0,874.1680028366051,3389701636,227769,0,0,3381002240,825440,1121,1053376
10,Yes,2,40,25,28843,4312604672,0,4,0,844.5828765059194,3040471228,313239,0,0,3031666688,740153,705,1053609
