Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,2,96,9670,1091379200,0,4,0,910.9494257343814,1100670023,11585,0,0,1098420224,268169,19698,279754
2,No,2,2,53,9416,1091379200,0,4,0,930.9427805396218,1095274559,12641,0,0,1093025792,266852,19069,279493
3,Yes,2,2,322,9854,1091379200,0,4,0,894.4781477872513,1101337481,10963,0,0,1099091968,268333,18518,279296
4,No,2,2,42,9491,1091379200,0,4,0,919.1635299820845,1090030484,12278,0,0,1087795200,265575,16914,277853
5,Yes,2,2,56,9957,1091379200,0,4,0,889.984026519337,1107261515,11637,0,0,1104998400,269775,30791,281412
6,Yes,2,2,637,10282,1091379200,0,4,0,882.6042225680933,1133934068,10798,0,0,1131626496,276276,25614,287074
7,Yes,2,2,311,9835,1091379200,0,4,0,903.5235447981288,1110331019,11605,0,0,1108062208,270523,23461,282128
8,Yes,2,1,139,9442,1091379200,0,4,0,926.713323588603,1093425203,9165,0,0,1091211264,266409,13754,275574
9,Yes,2,2,290,9817,1091379200,0,4,0,902.3061974528782,1106804558,10568,0,0,1104551936,269666,21974,280234
10,No,2,2,48,9437,1091379200,0,4,0,932.2345912029676,1099241813,11127,0,0,1096998912,267822,18239,278949
