Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,8,36,54638,12902539264,0,7,0,547.0762255171151,3735634339,2355800,0,0,3707191296,905076,223221,3260876
2,No,4,8,61,55320,12902539264,0,6,0,551.5036494070002,3812883822,2334360,0,0,3784482816,923946,78176,3258306
3,Yes,4,7,47,56086,12902539264,0,6,0,534.5475758126928,3746899278,2346168,0,0,3718520832,907842,164055,3254010
4,Yes,4,8,56,56662,12902539264,0,6,0,575.3071002224026,4073968647,2278345,0,0,4045561856,987686,100711,3266031
5,No,4,7,57,55014,12902539264,0,6,0,537.6593672805279,3696666192,2355274,0,0,3668303872,895582,74954,3250856
6,Yes,4,8,50,56560,12902539264,0,6,0,573.1252697694157,4051210122,2284524,0,0,4022792192,982127,84844,3266651
7,Yes,4,8,52,56107,12902539264,0,6,0,564.9411998074833,3961367136,2302506,0,0,3932962816,960196,134081,3262702
8,Yes,4,8,63,57752,12902539264,0,6,0,552.7848530063729,3989788659,2293989,0,0,3961405440,967140,210573,3261129
9,No,3,6,65,55920,12902539264,0,5,0,591.8048451550596,4136059630,2193704,0,0,4108292096,1003001,116860,3196705
10,Yes,4,6,48,57319,12902539264,0,6,0,590.3026437980913,4228789518,2245232,0,0,4200378368,1025483,112924,3270715
