Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,2,72,21011,2165121024,0,5,0,863.976713979723,2268698464,11730,0,0,2264170496,552776,58921,564506
2,No,3,2,53,20202,2165121024,0,5,0,913.5216261386139,2306429722,12084,0,0,2301825024,561969,53482,574053
3,No,3,2,36,20161,2165121024,0,5,0,908.7516138697356,2289728089,11811,0,0,2285158400,557900,47436,569711
4,Yes,3,2,62,20023,2165121024,0,5,0,911.9185095649568,2281977676,12494,0,0,2277416960,556010,45520,568504
5,No,3,3,52,20259,2165121024,0,5,0,901.2549822274882,2281765231,13057,0,0,2277199872,555957,55950,569014
6,Yes,3,2,65,20600,2165121024,0,5,0,910.088869210603,2343038932,12254,0,0,2338361344,570889,55272,583143
7,Yes,3,2,91,20428,2165121024,0,5,0,912.1765491040829,2328802390,12736,0,0,2324148224,567419,65711,580155
8,Yes,3,3,59,21604,2165121024,0,5,0,861.3997981574927,2325674746,12236,0,0,2321031168,566658,45356,578894
9,Yes,2,3,68,19724,2165121024,0,4,0,903.3588507682166,2226680129,12011,0,0,2222231552,542537,29276,554548
10,Yes,3,3,30,20335,2165121024,0,5,0,906.4962447373598,2303647822,11696,0,0,2299052032,561292,51307,572988
