Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,3,56,32109,4312604672,0,6,0,832.1059849249363,3339236934,326576,0,0,3329794048,812938,50480,1139514
2,Yes,4,4,50,32244,4312604672,0,6,0,830.4034558312655,3346313517,319879,0,0,3336916992,814677,43471,1134556
3,No,4,4,64,33229,4312604672,0,6,0,796.569045959368,3308038409,334790,0,0,3298582528,805318,165358,1140108
4,Yes,5,3,33,37064,4312604672,0,7,0,838.6930230700737,3885137830,211107,0,0,3875667968,946208,184213,1157315
5,Yes,4,4,70,33821,4312604672,0,6,0,786.0282690954253,3322427337,328899,0,0,3312996352,808837,159375,1137736
6,No,4,5,73,33445,4312604672,0,6,0,826.0555114832536,3452699628,298238,0,0,3443290112,840647,106691,1138885
7,Yes,3,3,30,30654,4312604672,0,5,0,831.5304320250564,3185692525,302247,0,0,3176767488,775578,51195,1077825
8,Yes,4,3,61,37220,4312604672,0,6,0,835.2910521535857,3885665976,201394,0,0,3876282368,946358,190925,1147752
9,Yes,4,3,56,35285,4312604672,0,6,0,859.0550152485687,3788434971,230685,0,0,3778977792,922602,67089,1153287
10,No,4,4,75,33504,4312604672,0,6,0,818.9919383880597,3429316332,312062,0,0,3419828224,834919,100272,1146981
