Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,6,52,45028,8607571968,0,6,0,669.9495588823241,3770096220,1289742,0,0,3751161856,915811,95547,2205553
2,No,4,5,69,44017,8607571968,0,6,0,632.4554092520222,3479241024,1349410,0,0,3460337664,844809,86534,2194219
3,Yes,4,5,56,47255,8607571968,0,6,0,657.2859247407408,3881882583,1261649,0,0,3862982656,943111,180166,2204760
4,Yes,4,6,58,43695,8607571968,0,6,0,647.0902019272586,3533628069,1335823,0,0,3514740736,858091,63416,2193914
5,Yes,4,5,72,47062,8607571968,0,6,0,683.7416221178571,4021641279,1233041,0,0,4002725888,977228,103441,2210269
6,No,4,5,43,44278,8607571968,0,6,0,654.0763526302712,3619527885,1315647,0,0,3600654336,879066,130797,2194713
7,Yes,10,5,55,98207,8607571968,0,12,0,827.3823425184823,10156112534,1091756,0,0,10126508032,2472292,435423,3564048
8,Yes,4,5,44,46722,8607571968,0,6,0,685.511608707751,4002918318,1223864,0,0,3984121856,972686,100136,2196550
9,Yes,5,5,40,47184,8607571968,0,7,0,675.7012638673986,3984651305,1246651,0,0,3965685760,968185,135968,2214836
10,No,4,5,51,44543,8607571968,0,6,0,654.7396660828955,3644886996,1309774,0,0,3626016768,885258,99067,2195032
