Time: 13:26:10 | Second: 1 | Number of Sorts: 154
Time: 13:26:11 | Second: 2 | Number of Sorts: 93727
Time: 13:26:12 | Second: 3 | Number of Sorts: 120896
Time: 13:26:13 | Second: 4 | Number of Sorts: 144423
Time: 13:26:14 | Second: 5 | Number of Sorts: 172778
Time: 13:26:15 | Second: 6 | Number of Sorts: 177725
Time: 13:26:16 | Second: 7 | Number of Sorts: 177627
Time: 13:26:17 | Second: 8 | Number of Sorts: 177609
Time: 13:26:18 | Second: 9 | Number of Sorts: 177595
Time: 13:26:19 | Second: 10 | Number of Sorts: 176929
Time: 13:26:20 | Second: 11 | Number of Sorts: 133672
Time: 13:26:21 | Second: 12 | Number of Sorts: 174651
Time: 13:26:22 | Second: 13 | Number of Sorts: 177585
Time: 13:26:23 | Second: 14 | Number of Sorts: 177404
Time: 13:26:24 | Second: 15 | Number of Sorts: 177480
Time: 13:26:25 | Second: 16 | Number of Sorts: 176967
Time: 13:26:26 | Second: 17 | Number of Sorts: 161473
Time: 13:26:27 | Second: 18 | Number of Sorts: 163687
Time: 13:26:28 | Second: 19 | Number of Sorts: 162831
Time: 13:26:29 | Second: 20 | Number of Sorts: 153770
Time: 13:26:30 | Second: 21 | Number of Sorts: 131577
Time: 13:26:31 | Second: 22 | Number of Sorts: 128420
Time: 13:26:32 | Second: 23 | Number of Sorts: 125786
Time: 13:26:33 | Second: 24 | Number of Sorts: 130530
Time: 13:26:34 | Second: 25 | Number of Sorts: 132412
Time: 13:26:35 | Second: 26 | Number of Sorts: 132480
Time: 13:26:36 | Second: 27 | Number of Sorts: 132155
Time: 13:26:37 | Second: 28 | Number of Sorts: 127769
Time: 13:26:38 | Second: 29 | Number of Sorts: 125808
Time: 13:26:39 | Second: 30 | Number of Sorts: 126204
Time: 13:26:40 | Second: 31 | Number of Sorts: 126568
Time: 13:26:41 | Second: 32 | Number of Sorts: 127045
Time: 13:26:42 | Second: 33 | Number of Sorts: 95512
Time: 13:26:43 | Second: 34 | Number of Sorts: 95948
Time: 13:26:44 | Second: 35 | Number of Sorts: 129906
Time: 13:26:45 | Second: 36 | Number of Sorts: 136771
Time: 13:26:46 | Second: 37 | Number of Sorts: 164860
Time: 13:26:47 | Second: 38 | Number of Sorts: 177366
Time: 13:26:48 | Second: 39 | Number of Sorts: 177863
Time: 13:26:49 | Second: 40 | Number of Sorts: 178042
Time: 13:26:50 | Second: 41 | Number of Sorts: 177885
Time: 13:26:51 | Second: 42 | Number of Sorts: 177796
Time: 13:26:52 | Second: 43 | Number of Sorts: 177837
Time: 13:26:53 | Second: 44 | Number of Sorts: 177570
Time: 13:26:54 | Second: 45 | Number of Sorts: 177993
