Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,5,47,43816,8607571968,0,6,0,405.8366191139212,2222301105,1263961,0,0,28672,7,136649,2168263
2,No,4,5,98,41869,8607571968,0,6,0,391.54573476017583,2048746420,1311395,0,0,28672,7,98759,2146579
3,Yes,4,5,76,44168,8607571968,0,6,0,402.3800100536649,2221076138,1278509,0,0,28672,7,166653,2174677
4,Yes,3,6,68,40647,8607571968,0,5,0,432.9762990083905,2199361337,1280013,0,0,28672,7,56771,2167087
5,No,4,6,45,41390,8607571968,0,6,0,412.3621190798376,2132936832,1309749,0,0,28672,7,78617,2176737
6,Yes,4,5,59,45733,8607571968,0,6,0,385.33916655003503,2202386266,1283052,0,0,28672,7,156975,2171902
7,Yes,4,5,111,46825,8607571968,0,6,0,381.9607700982486,2235212747,1286471,0,0,28672,7,198355,2188303
8,Yes,4,5,64,43408,8607571968,0,6,0,422.70180512867773,2293103396,1262597,0,0,28672,7,139807,2184374
9,Yes,4,5,57,42122,8607571968,0,6,0,417.8328200014246,2199520700,1275568,0,0,36864,9,162856,2165218
10,No,4,5,45,41703,8607571968,0,6,0,426.6661272962732,2223678112,1273239,0,0,28672,7,114148,2169617
