Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,9,140,76228,17197506560,0,6,0,280.83570490297694,2675414664,3200921,0,0,28672,7,125994,4293505
2,Yes,4,8,88,85595,17197506560,0,6,0,251.17106840992207,2686909869,3220684,0,0,53248,13,173971,4306855
3,Yes,4,9,51,75134,17197506560,0,6,0,275.9969481264559,2591571431,3217905,0,0,28672,7,163851,4265659
4,Yes,4,9,64,74131,17197506560,0,6,0,251.02957513288902,2325639361,3304569,0,0,28672,7,145592,4261766
5,Yes,4,8,82,73290,17197506560,0,6,0,244.80361016347806,2242249860,3364723,0,0,28672,7,168597,4294099
6,Yes,5,9,103,78092,17197506560,0,7,0,261.1041764276475,2548261990,3266006,0,0,61440,15,206889,4310753
7,No,5,9,49,76655,17197506560,0,7,0,263.20507173238,2521489555,3261994,0,0,28672,7,210445,4287746
8,Yes,5,10,62,77854,17197506560,0,7,0,278.6479271363239,2711171219,3226260,0,0,36864,9,250735,4318161
9,Yes,4,9,88,74944,17197506560,0,6,0,258.9613917128178,2425446576,3289102,0,0,28672,7,166941,4284328
10,No,4,9,78,76154,17197506560,0,6,0,283.17694335806686,2695101134,3211342,0,0,28672,7,170786,4295729
