Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,4,143,17110,4312604672,0,4,0,508.9808946568455,1088116040,798202,0,0,1078824960,263385,8445,1061587
2,No,2,3,30,16233,4312604672,0,4,0,503.07047492298216,1020391868,811886,0,0,1011109888,246853,990,1058739
3,Yes,2,4,22,16318,4312604672,0,4,0,495.7558523967145,1010757764,814398,0,0,1001472000,244500,2780,1058898
4,Yes,2,3,19,16517,4312604672,0,4,0,490.3405246457551,1011973070,814000,0,0,1002688512,244797,2604,1058797
5,No,2,3,21,16244,4312604672,0,4,0,503.10410097900376,1021151855,813337,0,0,1011855360,247035,5025,1060372
6,Yes,2,3,153,16477,4312604672,0,4,0,498.3677659341993,1026051464,812818,0,0,1016750080,248230,6608,1061048
7,No,2,3,18,16269,4312604672,0,4,0,506.0108147055207,1028634131,810221,0,0,1019351040,248865,3709,1059086
8,Yes,2,3,32,16826,4312604672,0,4,0,486.85098733876237,1023574412,811190,0,0,1014292480,247630,1792,1058820
9,Yes,2,4,47,16409,4312604672,0,4,0,499.0843050289546,1023222395,812661,0,0,1013927936,247541,2773,1060202
10,Yes,2,4,37,15780,4312604672,0,4,0,518.9432109533468,1023143654,812576,0,0,1013850112,247522,2767,1060098
