Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,2,9,25,44474,17197506560,0,4,0,256.5894297087597,1425943766,3879712,0,0,1388314624,338944,5271,4218656
2,Yes,2,8,87,44671,17197506560,0,4,0,246.86853673062714,1378023824,3891842,0,0,1340379136,327241,5697,4219083
3,Yes,2,8,45,45905,17197506560,0,4,0,240.26040063620718,1378191593,3892243,0,0,1340542976,327281,6481,4219524
4,Yes,2,10,61,45269,17197506560,0,4,0,241.70736074592898,1367216822,3892624,0,0,1329586176,324606,6094,4217230
5,Yes,3,10,15,45137,17197506560,0,5,0,250.12700015511777,1410722758,3888456,0,0,1373044736,335216,8410,4223672
6,Yes,2,11,63,43693,17197506560,0,4,0,253.4492114829907,1383683699,3890981,0,0,1346035712,328622,3090,4219603
7,No,2,9,22,44926,17197506560,0,4,0,243.03951697575528,1364363390,3891128,0,0,1326751744,323914,3505,4215042
8,No,2,8,27,44789,17197506560,0,4,0,242.4334130993055,1356838976,3891386,0,0,1319239680,322080,4353,4213466
9,Yes,2,9,66,48147,17197506560,0,4,0,229.55967476837424,1381105595,3891805,0,0,1343455232,327992,5384,4219797
10,Yes,2,10,62,45180,17197506560,0,4,0,245.59385946424618,1386471971,3891621,0,0,1348812800,329300,10511,4220921
