Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,5,24,44,39607,17197506560,0,7,0,911.4487730591416,4509522162,3309656,0,0,4467712000,1090750,0,4410799
2,Yes,3,25,53,30816,17197506560,0,5,0,904.9548577181645,3482845744,3442799,0,0,3443441664,840684,0,4287344
3,Yes,5,22,37,37706,17197506560,0,7,0,906.4414970809893,4269580236,3394619,0,0,4226502656,1031861,0,4438693
4,Yes,5,27,31,34858,17197506560,0,7,0,908.6208141023801,3955809011,3472189,0,0,3912605696,955226,0,4439137
5,Yes,4,27,14,30899,17197506560,0,6,0,904.4512790878466,3490065076,3460448,0,0,3449790464,842234,0,4308362
6,Yes,4,23,27,34248,17197506560,0,6,0,909.1878717896275,3889406954,3377520,0,0,3849244672,939757,0,4324127
7,Yes,7,28,45,46383,17197506560,0,9,0,913.4569951030094,5292699888,3296505,0,0,5247471616,1281121,0,4595338
8,No,5,24,46,39033,17197506560,0,7,0,912.6658672614012,4450060416,3382399,0,0,4407066624,1075944,0,4470534
9,Yes,5,31,46,35773,17197506560,0,7,0,901.3433117340944,4026764145,3453862,0,0,3983544320,972545,0,4437840
10,Yes,3,28,27,30002,17197506560,0,5,0,904.7054780810035,3389492866,3421301,0,0,3351396352,818212,0,4241281
11,No,4,25,45,38364,17197506560,0,6,0,903.5680248311119,4330024403,3311300,0,0,4289921024,1047344,0,4365569
