Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,18,60,39401,8607571968,0,7,0,924.7404819338294,4552169364,1221500,0,0,4528041984,1105479,0,2339701
2,Yes,5,23,22,34256,8607571968,0,7,0,923.5146189933689,3951622058,1325509,0,0,3928788992,959177,0,2295577
3,No,4,23,59,32097,8607571968,0,6,0,921.3863485689344,3693855808,1339432,0,0,3671814144,896439,0,2244530
4,Yes,5,19,75,37374,8607571968,0,7,0,924.1649734707536,4315060387,1272943,0,0,4292218880,1047905,0,2330789
5,Yes,4,23,54,34664,8607571968,0,6,0,923.9425212898011,4000574200,1281071,0,0,3978612736,971341,0,2258663
6,Yes,3,19,21,29643,8607571968,0,5,0,927.4269891979477,3434049757,1317105,0,0,3414138880,833530,0,2152683
7,Yes,2,23,30,27071,8607571968,0,4,0,921.5889446909198,3115679864,1368308,0,0,3096211456,755911,0,2125093
8,No,5,24,56,32731,8607571968,0,7,0,921.6386217017764,3767791864,1357169,0,0,3743260672,913882,0,2283103
9,No,4,23,45,32939,8607571968,0,6,0,919.5011726819783,3783075165,1334947,0,0,3761385472,918307,0,2259692
10,Yes,4,24,41,31983,8607571968,0,6,0,922.4877561876153,3685010865,1332964,0,0,3663458304,894399,0,2235508
11,Yes,2,25,46,27584,8607571968,0,4,0,925.9621173482348,3189611391,1354112,0,0,3170111488,773953,0,2129194
