Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,16,490,11492,1091379200,0,5,0,859.8255364238411,1233207348,9538,0,0,1230217216,300346,0,312231
2,Yes,3,16,1209,11520,1091379200,0,5,0,842.913331015299,1211896986,12015,0,0,1208881152,295137,0,309354
3,Yes,3,17,755,11159,1091379200,0,5,0,878.428746006103,1223219252,12034,0,0,1220141056,297886,0,312270
4,Yes,3,16,22,11261,1091379200,0,5,0,879.4770333481547,1236002521,11928,0,0,1232842752,300987,0,315272
5,Yes,3,17,1066,11150,1091379200,0,5,0,857.9065782807869,1193671858,11755,0,0,1190563840,290665,0,305627
6,Yes,3,16,646,10839,1091379200,0,5,0,885.5250573778065,1197792328,11608,0,0,1194704896,291676,0,305707
7,No,3,16,105,10627,1091379200,0,5,0,906.3679057581755,1201971347,11543,0,0,1198698496,292651,0,307325
8,No,3,17,23,9986,1091379200,0,5,0,940.5674543083559,1171852235,11549,0,0,1168777216,285346,0,299190
9,No,3,17,21,10470,1091379200,0,5,0,906.8407944130872,1184688469,11889,0,0,1181577216,288471,0,303213
10,Yes,2,17,327,10031,1091379200,0,4,0,915.6733557020171,1145981765,10755,0,0,1143382016,279146,0,291011
