Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,2,35,96,9472,1091379200,0,4,0,887.4025711560878,1046589900,17646,0,0,1043800064,254834,25031,No
2,4,33,63,13749,1091379200,0,6,0,899.6880040828229,1542302673,17860,0,0,1536815104,375199,42140,No
3,4,35,49,13920,1091379200,0,6,0,900.7903562117392,1563221852,17877,0,0,1558081536,380391,43892,No
4,7,34,56,15929,1091379200,0,9,0,787.8972839257628,1565240928,18302,0,0,1554882560,379610,182041,No
5,5,34,53,14609,1091379200,0,7,0,872.9741261063465,1590237300,18381,0,0,1582387200,386325,72545,No
