Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,6,62,67833,12902539264,0,6,0,476.1218298317779,4036527009,2301507,0,0,4007985152,978512,174956,3280019
2,Yes,4,7,116,67521,12902539264,0,6,0,462.0409342062387,3899066544,2318714,0,0,3870638080,944980,199213,3263694
3,Yes,4,6,61,66293,12902539264,0,6,0,462.72079701902334,3833834274,2321084,0,0,3805511680,929080,140079,3250164
4,No,4,6,128,67982,12902539264,0,6,0,471.8157586206897,4008806091,2289829,0,0,3980423168,971783,192561,3261612
5,No,4,6,66,67968,12902539264,0,6,0,476.1831665930962,4045082636,2289057,0,0,4016635904,980624,177584,3269681
6,Yes,4,5,87,70692,12902539264,0,6,0,487.0007366559622,4302865224,2248258,0,0,4274282496,1043526,225277,3291784
7,Yes,11,6,87,70014,12902539264,0,13,0,486.4561342703691,4256764789,2284677,0,0,4227944448,1032213,247119,3316890
8,Yes,5,6,58,69838,12902539264,0,7,0,491.60110230266923,4290973586,2246172,0,0,4262432768,1040633,187257,3286805
9,Yes,5,6,65,71032,12902539264,0,7,0,476.7950980204432,4232893643,2264853,0,0,4204298240,1026440,262384,3291293
10,Yes,4,6,65,70156,12902539264,0,6,0,480.08916550249467,4209569460,2241926,0,0,4181225472,1020807,221837,3262733
