Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,5,124,53272,8607571968,0,6,0,560.1814891771642,3729686013,1308647,0,0,3710660608,905923,215398,2214570
2,No,4,5,53,52017,8607571968,0,6,0,595.4958983311544,3871404173,1260178,0,0,3852537856,940561,107464,2200739
3,No,4,5,64,52079,8607571968,0,6,0,587.6714000844952,3825087651,1280381,0,0,3806130176,929231,131874,2209612
4,Yes,3,5,117,48776,8607571968,0,5,0,572.5436358491727,3490228324,1339934,0,0,3471388672,847507,74123,2187441
5,No,4,4,72,52550,8607571968,0,6,0,597.7647166292392,3926055690,1255916,0,0,3907121152,953887,179094,2209803
6,Yes,4,5,39,49958,8607571968,0,6,0,583.7840760715072,3645008334,1311856,0,0,3626119168,885283,71657,2197139
7,Yes,4,6,52,51184,8607571968,0,6,0,571.756948063621,3657459726,1320960,0,0,3638464512,888297,119144,2209257
8,Yes,4,5,59,51131,8607571968,0,6,0,574.9308974689982,3674027223,1314993,0,0,3655053312,892347,99841,2207340
9,Yes,4,5,104,53548,8607571968,0,6,0,573.8515821676036,3840504498,1279716,0,0,3821522944,932989,205067,2212705
10,Yes,4,5,55,49188,8607571968,0,6,0,563.8511350669947,3466273887,1349577,0,0,3447394304,841649,91675,2191226
