Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,2,111,11103,1091379200,0,5,0,906.5524302315107,1257742432,10218,0,0,1255198720,306445,25229,316663
2,Yes,3,1,119,10489,1091379200,0,5,0,929.7741167048055,1218721483,11573,0,0,1216241664,296934,23576,308507
3,Yes,3,1,373,10449,1091379200,0,5,0,910.3641225114854,1188723160,11330,0,0,1186304000,289625,20037,300955
4,No,3,2,96,10703,1091379200,0,5,0,906.9225119147743,1212909841,11075,0,0,1210445824,295519,21281,306594
5,Yes,3,2,202,10467,1091379200,0,5,0,914.3853339703775,1195917931,11381,0,0,1193484288,291378,18921,302759
6,Yes,3,1,112,11255,1091379200,0,5,0,901.7440540252354,1268316064,11778,0,0,1265737728,309018,29616,320796
7,No,3,2,114,10784,1091379200,0,5,0,913.5236683361157,1230989140,11206,0,0,1228488704,299924,24046,311130
8,No,3,2,109,10775,1091379200,0,5,0,910.5689044834307,1225982467,11685,0,0,1223487488,298703,24839,310388
9,Yes,3,2,77,10426,1091379200,0,5,0,925.7868741366078,1206087913,11867,0,0,1203630080,293855,22751,305722
10,Yes,3,2,78,10402,1091379200,0,5,0,895.8594276923077,1164404872,12010,0,0,1162027008,283698,15017,295708
