Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,7,4,161,44142,4312604672,0,9,0,880.7886543114777,4859318715,256941,0,0,4847538176,1183481,256855,1440422
2,No,6,4,153,37778,4312604672,0,8,0,847.6865155927358,4002351343,348273,0,0,3991420928,974468,162908,1322741
3,Yes,4,4,141,31626,4312604672,0,6,0,826.4178559230916,3266410770,367540,0,0,3256741888,795103,30181,1162643
4,No,7,3,167,39569,4312604672,0,9,0,870.5715630591923,4305416820,293262,0,0,4294389760,1048435,180047,1341697
5,Yes,7,3,168,43951,4312604672,0,9,0,880.0998760353145,4834616181,260071,0,0,4822855680,1177455,257011,1437526
6,Yes,4,4,135,32519,4312604672,0,6,0,838.8066455482085,3409012350,338344,0,0,3399327744,829914,31524,1168258
7,Yes,3,3,41,31377,4312604672,0,5,0,845.2218366800535,3314536354,300740,0,0,3305373696,806976,31481,1107716
8,Yes,4,3,168,34723,4312604672,0,6,0,855.2906649769585,3711749076,291494,0,0,3701895168,903783,49079,1195277
9,No,6,4,157,36811,4312604672,0,8,0,848.6606171652131,3904368955,359285,0,0,3893530624,950569,152012,1309854
10,Yes,3,4,69,30265,4312604672,0,5,0,817.0954900366809,3090553444,374278,0,0,3081166848,752238,49128,1126516
