Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,7,6,167,58683,8607571968,0,9,0,750.6710581658912,5505678222,1218192,0,0,5484003328,1338868,305262,2557060
2,Yes,7,5,174,58326,8607571968,0,9,0,757.8382542137481,5524523115,1200789,0,0,5502967808,1343498,303017,2544287
3,Yes,2,5,163,40172,8607571968,0,4,0,642.8549039759006,3227481758,1365896,0,0,3208921088,783428,16894,2149324
4,Yes,6,5,153,46380,8607571968,0,8,0,682.6758251644205,3957173962,1331804,0,0,3937497088,961303,82704,2293107
5,Yes,5,6,129,44278,8607571968,0,7,0,661.7627497289484,3661982621,1375711,0,0,3642486784,889279,66195,2264990
6,No,8,6,146,48330,8607571968,0,10,0,684.1380107606985,4132323140,1367678,0,0,4111982592,1003902,154425,2371580
7,No,7,6,149,48893,8607571968,0,9,0,702.336698263342,4291679283,1299037,0,0,4271644672,1042882,127220,2341919
8,Yes,5,5,164,46195,8607571968,0,7,0,680.2329236631305,3927282407,1314241,0,0,3907821568,954058,64694,2268299
9,Yes,5,5,160,45332,8607571968,0,7,0,676.9137460674652,3835096235,1332245,0,0,3815653376,931556,64343,2263801
10,No,6,5,154,47512,8607571968,0,8,0,692.7950555497084,4113864376,1300762,0,0,4094160896,999551,84191,2300313
