  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
08:13:51      0.06      0.00
08:13:52      0.00      0.00
08:13:53      0.00      0.00
08:13:54      0.39      0.06
08:13:55      0.00      0.00
08:13:56      0.00      0.00
08:13:57      0.00      0.00
08:13:58      0.33      0.04
08:13:59      0.12      0.00
08:14:00      0.42      0.33
08:14:01      3.07      3.20
08:14:02      0.33      0.00
08:14:03      0.00      0.00
08:14:04      0.06      0.00
08:14:05      0.00      0.00
08:14:06      0.00      0.00
08:14:07      0.00      0.00
08:14:08      0.00      0.00
08:14:09      0.00      0.00
08:14:10      2.17      0.47
08:14:11      1.44      3.50
08:14:12      0.39      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
08:14:13      0.00      0.00
08:14:14      0.06      0.00
08:14:15      0.33      0.00
08:14:16      0.06      0.00
08:14:17      0.00      0.00
08:14:18      0.00      0.00
08:14:19      0.33      0.00
08:14:20      0.06      0.00
08:14:21      0.06      0.00
08:14:22      0.12      0.00
08:14:23  11716.33    740.96
08:14:24  16634.75   1051.14
08:14:25  17364.45   1097.18
08:14:26  15112.99    954.98
08:14:27  14520.41    917.67
08:14:28  17523.63   1107.39
08:14:29  16265.76   1027.89
08:14:30  14214.92    898.95
08:14:31  17606.90   1112.57
08:14:32  18032.49   1139.54
08:14:33  17846.48   1127.48
08:14:34  16015.75   1012.31
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
08:14:35  14730.98    930.90
08:14:36  17010.02   1074.78
08:14:37  14003.20    885.60
08:14:38  16215.75   1024.81
08:14:39  15120.99    955.55
08:14:40  15725.59    994.05
08:14:41  14392.35    909.51
08:14:42  19138.41   1209.14
08:14:43  18696.09   1181.48
08:14:44  17832.60   1126.98
08:14:45  17730.22   1120.37
08:14:46  17819.04   1126.13
08:14:47  14856.83    938.78
08:14:48  15691.04    991.85
08:14:49  15580.14    984.50
08:14:50  11790.71    745.28
08:14:51  10736.68    678.99
08:14:52  14836.04    937.54
08:14:53  15413.44    973.89
08:14:54  17597.02   1112.24
08:14:55  17408.92   1100.12
08:14:56  16725.97   1056.83
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
08:14:57  16161.91   1021.26
08:14:58  14999.61    948.10
08:14:59  13500.90    852.88
08:15:00  14289.97    903.46
08:15:01  14826.01    936.62
08:15:02  14370.78    908.15
08:15:03  14662.00    926.76
08:15:04  15451.14    976.23
08:15:05  16484.94   1041.89
08:15:06  14236.92    899.74
08:15:07  15130.24    956.35
08:15:08  16056.19   1014.72
08:15:09  14949.90    944.50
08:15:10  15225.92    961.96
08:15:11  15073.91    952.65
08:15:12  15145.67    956.97
08:15:13  14705.10    929.40
