
Time: 17:58:43 | Second: 1 | Number of Sorts: 233
Time: 17:58:44 | Second: 2 | Number of Sorts: 101654
Time: 17:58:45 | Second: 3 | Number of Sorts: 121482
Time: 17:58:46 | Second: 4 | Number of Sorts: 145239
Time: 17:58:47 | Second: 5 | Number of Sorts: 174459
Time: 17:58:48 | Second: 6 | Number of Sorts: 179890
Time: 17:58:49 | Second: 7 | Number of Sorts: 180388
Time: 17:58:50 | Second: 8 | Number of Sorts: 180145
Time: 17:58:51 | Second: 9 | Number of Sorts: 180303
Time: 17:58:52 | Second: 10 | Number of Sorts: 180436
Time: 17:58:53 | Second: 11 | Number of Sorts: 136700
Time: 17:58:54 | Second: 12 | Number of Sorts: 176597
Time: 17:58:55 | Second: 13 | Number of Sorts: 180278
Time: 17:58:56 | Second: 14 | Number of Sorts: 180341
Time: 17:58:57 | Second: 15 | Number of Sorts: 180031
Time: 17:58:58 | Second: 16 | Number of Sorts: 179497
Time: 17:58:59 | Second: 17 | Number of Sorts: 166809
Time: 17:59:00 | Second: 18 | Number of Sorts: 158161
Time: 17:59:01 | Second: 19 | Number of Sorts: 163562
Time: 17:59:02 | Second: 20 | Number of Sorts: 163823
Time: 17:59:03 | Second: 21 | Number of Sorts: 163675
Time: 17:59:04 | Second: 22 | Number of Sorts: 163830
Time: 17:59:05 | Second: 23 | Number of Sorts: 163250
Time: 17:59:06 | Second: 24 | Number of Sorts: 85054
Time: 17:59:07 | Second: 25 | Number of Sorts: 109848
Time: 17:59:08 | Second: 26 | Number of Sorts: 133396
Time: 17:59:09 | Second: 27 | Number of Sorts: 140790
Time: 17:59:10 | Second: 28 | Number of Sorts: 170792
Time: 17:59:11 | Second: 29 | Number of Sorts: 180786
Time: 17:59:12 | Second: 30 | Number of Sorts: 180503
Time: 17:59:13 | Second: 31 | Number of Sorts: 179718
Time: 17:59:14 | Second: 32 | Number of Sorts: 179982
Time: 17:59:15 | Second: 33 | Number of Sorts: 179740
Time: 17:59:16 | Second: 34 | Number of Sorts: 180274
Time: 17:59:17 | Second: 35 | Number of Sorts: 179960
