Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,5,23,26543,8607571968,0,4,0,358.9329348104605,1190457920,1825618,0,0,1171738624,286069,4878,2111687
2,Yes,2,6,16,26273,8607571968,0,4,0,347.3901911904671,1140399911,1837305,0,0,1121673216,273846,1941,2111151
3,No,2,4,41,25465,8607571968,0,4,0,357.90480468167,1138864421,1839975,0,0,1120116736,273466,2731,2113441
4,Yes,2,5,37,25876,8607571968,0,4,0,353.6043109272931,1143299783,1839857,0,0,1124544512,274547,9243,2114404
5,No,2,4,21,25308,8607571968,0,4,0,360.09620739803984,1138771946,1839276,0,0,1120030720,273445,1625,2112721
6,Yes,2,5,72,25618,8607571968,0,4,0,357.47664233006674,1144293797,1838583,0,0,1125548032,274792,3799,2113375
7,No,2,6,66,25391,8607571968,0,4,0,361.6892659444554,1147472894,1838416,0,0,1128722432,275567,1756,2113983
8,Yes,2,6,19,26209,8607571968,0,4,0,348.0037952906156,1139630573,1838463,0,0,1120894976,273656,2684,2112119
9,Yes,2,4,16,25963,8607571968,0,4,0,351.52433760930694,1140440177,1837675,0,0,1121710080,273855,4139,2111530
10,Yes,2,6,31,25128,8607571968,0,4,0,368.5774021176658,1157212829,1834439,0,0,1138479104,277949,3137,2112388
