Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,8,114,45644,17197506560,0,4,0,251.03332404242263,1431807239,3880497,0,0,1394159616,340371,4632,4220868
2,No,2,8,72,44501,17197506560,0,4,0,248.34966255366012,1381015334,3891808,0,0,1343365120,327970,6171,4219778
3,Yes,2,12,70,43950,17197506560,0,4,0,251.72704174063455,1382335643,3892589,0,0,1344675840,328290,4037,4220879
4,Yes,3,10,23,43498,17197506560,0,5,0,253.98942604856512,1380474136,3894146,0,0,1342803968,327833,8112,4221979
5,No,2,9,80,44178,17197506560,0,4,0,250.1766610971496,1381044260,3892286,0,0,1343389696,327976,5390,4220262
6,Yes,2,8,47,46353,17197506560,0,4,0,239.0396124716798,1384573997,3890951,0,0,1346924544,328839,6339,4219790
7,Yes,2,9,159,46106,17197506560,0,4,0,240.52075458272773,1385698295,3890929,0,0,1348046848,329113,4903,4220042
8,Yes,2,8,36,45987,17197506560,0,4,0,238.66823758672436,1371503504,3893314,0,0,1333858304,325649,3053,4218963
9,No,2,9,45,44019,17197506560,0,4,0,247.51687780049988,1361439866,3893700,0,0,1323810816,323196,4545,4216896
10,Yes,2,8,23,45363,17197506560,0,4,0,246.06122562010805,1394801003,3886829,0,0,1357168640,331340,4097,4218169
