  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:44:11      0.08      0.00
13:44:12      0.08      0.00
13:44:13      0.21      0.00
13:44:14      0.00      0.06
13:44:15      0.60      0.04
13:44:16      0.06      0.00
13:44:17      0.00      0.00
13:44:18      0.00      0.00
13:44:19      0.39      0.00
13:44:20      2.19      2.17
13:44:21      1.07      1.40
13:44:22      0.06      0.00
13:44:23      2.34      0.00
13:44:24      0.06      0.00
13:44:25      0.00      0.00
13:44:26      0.00      0.00
13:44:27      0.00      0.00
13:44:28      0.00      0.00
13:44:29      0.00      0.00
13:44:30      0.12      0.00
13:44:31      0.06      0.00
13:44:32      0.06      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:44:33      0.33      0.00
13:44:34      0.00      0.00
13:44:35      0.06      0.00
13:44:36      0.33      0.00
13:44:37      0.00      0.00
13:44:38      0.06      0.00
13:44:39      0.06      0.00
13:44:40      0.39      0.00
13:44:41      0.00      0.00
13:44:42      0.00      0.00
13:44:43      0.00      0.00
13:44:44      0.06      0.00
13:44:45      0.06      0.00
13:44:46      0.12      0.00
13:44:47      0.00      0.00
13:44:48      0.00      0.00
13:44:49      0.00      0.00
13:44:50      0.12      0.00
13:44:51      0.39      0.00
13:44:52      0.06      0.00
13:44:53      0.06      0.00
13:44:54      0.06      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:44:55      0.33      0.00
13:44:56      0.06      0.00
13:44:57      0.06      0.00
13:44:58      0.06      0.00
13:44:59      0.33      0.00
13:45:00      0.00      0.00
13:45:01      0.00      0.00
13:45:02      0.06      0.00
13:45:03      0.06      0.00
13:45:04      0.06      0.00
13:45:05      0.06      0.00
13:45:06      0.00      0.00
13:45:07      0.00      0.00
13:45:08      0.06      0.00
13:45:09      0.39      0.00
13:45:10      0.06      0.00
13:45:11      0.00      0.00
13:45:12      0.00      0.00
13:45:13      0.33      0.00
13:45:14      0.06      0.00
13:45:15      0.14      0.00
13:45:16      0.20      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:45:17      0.54      0.00
13:45:18      0.00      0.00
13:45:19      0.00      0.00
13:45:20      0.06      0.00
13:45:21      0.00      0.00
13:45:22      0.00      0.00
13:45:23      0.06      0.17
13:45:24      0.06      0.00
13:45:25      0.00      0.08
13:45:26      0.00      0.00
13:45:27      0.33      0.00
13:45:28      0.00      0.00
13:45:29      0.00      0.00
13:45:30      0.12      0.00
13:45:31      0.39      0.00
13:45:32      0.00      0.00
13:45:33      0.00      0.00
13:45:34      0.00      0.00
13:45:35      0.33      0.00
13:45:36      3.61      3.95
13:45:37      0.00      0.00
13:45:38      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:45:39      0.00      0.00
13:45:40      0.06      0.00
13:45:41      0.12      0.06
13:45:42      0.06      0.00
13:45:43      0.00      0.00
13:45:44      0.00      0.00
13:45:45      0.33      0.00
13:45:46      0.00      0.00
13:45:47      0.06      0.00
13:45:48  13022.62    823.27
13:45:49  17894.47   1130.94
13:45:50  17790.75   1124.12
13:45:51  17406.69   1099.84
13:45:52  17108.71   1081.52
13:45:53  16659.25   1052.74
13:45:54  13436.94    849.37
13:45:55  15703.68    992.37
13:45:56  15806.35    998.72
13:45:57  18160.29   1147.91
13:45:58  18597.47   1175.10
13:45:59  18316.15   1157.76
13:46:00  17850.43   1128.04
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:46:01  12365.12    781.88
13:46:02  17269.40   1091.68
13:46:03  17471.86   1103.59
13:46:04  17184.69   1085.97
13:46:05  18688.53   1181.14
13:46:06  17713.99   1119.32
13:46:07  17751.19   1121.60
13:46:08  18667.85   1180.13
13:46:09  17238.06   1088.98
13:46:10  18548.45   1172.15
13:46:11  18498.23   1169.39
13:46:12  18550.95   1172.02
13:46:13  18232.67   1152.55
13:46:14   8025.35    508.34
13:46:15  18507.46   1169.63
13:46:16  17698.34   1118.64
13:46:17  18395.48   1162.48
13:46:18  16988.25   1073.41
13:46:19  17764.71   1122.33
13:46:20  17534.75   1108.52
13:46:21  17881.11   1129.88
13:46:22  16727.60   1056.87
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:46:23  17911.96   1132.14
13:46:24  17885.43   1130.03
13:46:25  16876.58   1066.33
13:46:26  17062.08   1078.22
13:46:27  16164.88   1021.59
13:46:28  16609.76   1049.71
13:46:29  16740.80   1057.75
13:46:30  15886.31   1004.20
13:46:31  18140.12   1146.12
13:46:32  17581.89   1110.92
13:46:33  16569.33   1047.66
13:46:34  16894.35   1067.62
13:46:35  16988.15   1073.04
13:46:36  16736.41   1058.07
13:46:37  15904.45   1005.06
13:46:38  18218.19   1150.84
13:46:39  17577.70   1110.93
13:46:40  13101.90    828.34
