Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,7,50,58121,12902539264,0,6,0,601.5086830712049,4369297041,2210907,0,0,4340920320,1059795,105074,3270702
2,Yes,5,7,52,62374,12902539264,0,7,0,592.1623761284012,4616211428,2175030,0,0,4587675648,1120038,291145,3295068
3,Yes,4,8,57,54331,12902539264,0,6,0,551.400631482061,3744004653,2347847,0,0,3715616768,907133,107121,3254980
4,Yes,4,8,47,55399,12902539264,0,6,0,543.4433032081024,3762521091,2344109,0,0,3734130688,911653,86225,3255762
5,Yes,3,7,23,54310,12902539264,0,5,0,578.9500407712281,3929628124,2235622,0,0,3901886464,952609,38633,3188231
6,No,4,6,35,58277,12902539264,0,6,0,593.8123424688096,4325042466,2213972,0,0,4296724480,1049005,79234,3262977
7,Yes,5,7,45,60714,12902539264,0,7,0,594.2832118866029,4509431432,2191210,0,0,4480958464,1093984,235436,3285194
8,Yes,4,7,51,55031,12902539264,0,6,0,543.5003343995347,3737982890,2348623,0,0,3709599744,905664,175159,3254287
9,No,4,7,55,58478,12902539264,0,6,0,576.2299430486908,4211380215,2251601,0,0,4182945792,1021227,102908,3272828
10,Yes,5,7,48,59901,12902539264,0,7,0,587.490895248272,4398185024,2212722,0,0,4369735680,1066830,208428,3279552
