  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:28:53      0.12      0.06
23:28:54      0.33      0.00
23:28:55      0.12      0.00
23:28:56      0.12      0.06
23:28:57      0.00      0.00
23:28:58      0.06      0.00
23:28:59      0.00      0.00
23:29:00      0.00      0.04
23:29:01      0.00      0.08
23:29:02      1.93      0.35
23:29:03      1.33      3.09
23:29:04      0.00      0.00
23:29:05      0.39      0.00
23:29:06      0.06      0.00
23:29:07      0.06      0.00
23:29:08      0.33      0.00
23:29:09      0.06      0.00
23:29:10      0.00      0.00
23:29:11      0.00      0.00
23:29:12      2.44      0.47
23:29:13      1.38      3.50
23:29:14      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:29:15      0.06      0.00
23:29:16      0.06      0.00
23:29:17      0.06      0.00
23:29:18      0.06      0.00
23:29:19      0.06      0.00
23:29:20      0.00      0.00
23:29:21      0.00      0.00
23:29:22      0.00      0.00
23:29:23      0.39      0.00
23:29:24      0.00      0.00
23:29:25  13464.55    851.29
23:29:26  16531.55   1044.67
23:29:27  17166.84   1085.20
23:29:28  17551.03   1108.68
23:29:29  19467.55   1230.30
23:29:30  17642.45   1114.80
23:29:31  15297.79    967.47
23:29:32  18028.12   1139.34
23:29:33  18134.67   1145.71
23:29:34  17955.06   1134.51
23:29:35  21173.34   1337.95
23:29:36  17096.93   1080.78
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:29:37  15099.31    953.97
23:29:38  16398.28   1037.33
23:29:39  16969.90   1072.18
23:29:40  17907.20   1131.91
23:29:41  17291.15   1092.38
23:29:42  15171.98    958.49
23:29:43  14536.71    919.14
23:29:44  14894.36    940.92
23:29:45  16249.34   1027.22
23:29:46  16800.17   1061.60
23:29:47  17753.53   1121.99
23:29:48  18533.41   1170.74
23:29:49  16649.29   1052.05
23:29:50  13642.40    862.26
23:29:51  11771.48    744.21
23:29:52  10515.25    665.34
23:29:53  17998.93   1137.49
23:29:54  18688.45   1180.92
23:29:55  18297.56   1156.21
23:29:56  18497.22   1169.12
23:29:57  18884.16   1193.36
23:29:58  18236.48   1152.58
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:29:59  18090.24   1142.73
23:30:00  16158.30   1021.52
23:30:01  15194.45    960.05
23:30:02  15329.13    968.54
23:30:03  15111.71    955.05
23:30:04  14556.47    919.88
23:30:05  16969.95   1072.64
23:30:06  17110.55   1081.55
23:30:07  17243.15   1089.37
23:30:08  17879.89   1130.04
23:30:09  18208.54   1150.60
23:30:10  16926.34   1069.49
23:30:11  16697.97   1055.28
23:30:12  16654.32   1052.81
23:30:13  14419.87    910.74
23:30:14  14504.78    916.83
23:30:15  15691.73    991.83
23:30:16  13887.36    877.59
23:30:17  13970.05    882.51
23:30:18  14089.80    890.68
23:30:19   9365.96    591.90
23:30:20    856.96     55.74
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:30:21  15779.26    997.44
23:30:22  16017.26   1012.19
23:30:23  15490.28    978.96
23:30:24  14681.62    927.40
23:30:25  15279.62    965.51
23:30:26  16119.42   1018.65
23:30:27  15033.50    950.10
23:30:28  14763.55    932.97
23:30:29  14174.27    896.02
23:30:30  14333.34    905.34
23:30:31  14421.97    911.74
23:30:32  14372.24    907.95
23:30:33  14884.99    940.71
23:30:34  17410.66   1100.54
23:30:35  18260.66   1153.65
23:30:36  17089.00   1080.06
23:30:37  17664.60   1116.44
23:30:38  14833.76    937.38
23:30:39  17714.65   1119.17
23:30:40  17572.21   1110.45
23:30:41  16977.93   1073.19
23:30:42  14628.77    924.43
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:30:43  14184.76    896.03
23:30:44  17542.66   1108.95
23:30:45  17010.80   1074.91
23:30:46  16574.29   1047.52
23:30:47  16932.57   1069.82
23:30:48  17575.19   1110.57
23:30:49  18400.59   1163.02
23:30:50  16683.48   1054.07
23:30:51  18981.46   1199.44
23:30:52  18242.47   1152.67
23:30:53  17652.77   1115.38
23:30:54  18059.49   1141.68
23:30:55  18314.59   1157.36
23:30:56  19224.46   1214.41
23:30:57  16814.23   1062.84
23:30:58  18041.05   1139.94
23:30:59  17970.83   1135.93
23:31:00  17763.24   1122.65
23:31:01  16664.85   1053.12
23:31:02  17180.83   1085.43
23:31:03  14856.39    939.05
23:31:04  14900.19    941.38
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:31:05  14225.34    899.09
23:31:06  16541.71   1045.55
23:31:07  16972.74   1072.21
23:31:08  16353.81   1033.82
23:31:09  17056.01   1077.47
23:31:10  16117.38   1018.81
23:31:11  18236.15   1151.88
23:31:12  18144.27   1146.61
23:31:13  17202.73   1087.32
23:31:14  16817.94   1062.70
23:31:15   2671.72    169.29
23:31:16      0.06      0.00
23:31:17   9303.59    588.77
23:31:18  17585.47   1111.27
23:31:19  17173.05   1085.45
23:31:20  17427.46   1101.08
23:31:21  16639.50   1051.30
23:31:22  16401.69   1036.99
23:31:23  17131.75   1082.12
23:31:24  14068.81    889.06
23:31:25  13653.45    863.25
23:31:26  13883.39    877.34
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:31:27  13991.59    883.75
23:31:28  12988.46    821.22
23:31:29  14563.66    920.02
23:31:30  18076.82   1142.34
23:31:31  16281.11   1029.08
23:31:32  13417.32    847.51
23:31:33  13647.55    862.59
23:31:34  13063.15    825.80
23:31:35  15999.29   1011.13
23:31:36  16714.33   1055.72
23:31:37  13490.56    852.95
23:31:38  13813.73    872.49
23:31:39  13913.43    879.24
23:31:40  14402.35    910.57
23:31:41  13874.17    876.47
23:31:42  14225.95    899.06
23:31:43  13929.98    880.65
23:31:44  13371.00    844.60
23:31:45  14784.46    934.29
23:31:46  15761.33    996.39
23:31:47  16453.23   1039.65
23:31:48  16831.51   1063.58
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:31:49  15437.87    975.72
23:31:50  12157.96    767.85
23:31:51  11478.69    725.38
23:31:52  10230.12    646.99
23:31:53  10486.11    662.30
23:31:54  10969.02    693.08
23:31:55  10963.90    692.84
23:31:56  10313.00    651.64
23:31:57  10763.71    680.20
23:31:58  11393.81    720.24
23:31:59  12346.94    780.03
23:32:00  14826.34    937.22
23:32:01  13897.59    877.95
23:32:02  12660.98    800.17
23:32:03  12738.68    805.01
23:32:04  12930.18    817.18
23:32:05  12924.86    816.60
23:32:06  13562.68    857.07
23:32:07  11495.60    726.59
23:32:08  11719.78    740.38
23:32:09  11455.86    724.01
23:32:10  11287.39    713.80
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:32:11  11329.18    715.51
23:32:12  11749.01    742.62
23:32:13  12005.20    758.65
23:32:14  11241.74    710.41
23:32:15  12017.34    759.85
23:32:16   9724.87    614.19
23:32:17   9555.54    603.70
23:32:18  10107.23    638.79
23:32:19   9591.22    606.10
23:32:20   9449.61    597.29
23:32:21   9817.13    620.52
23:32:22   9890.30    624.79
23:32:23   9771.96    617.89
23:32:24   9851.67    622.42
23:32:25  10305.15    651.36
23:32:26  10621.92    671.07
23:32:27  10647.35    672.92
23:32:28  10101.36    638.42
23:32:29   9974.27    630.30
23:32:30   9763.69    617.96
23:32:31  12020.45    759.97
23:32:32  16226.15   1025.39
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:32:33  15419.73    974.28
23:32:34  15762.58    996.31
23:32:35  16384.91   1034.99
23:32:36  16431.74   1038.38
23:32:37  15531.37    981.70
23:32:38  15037.42    949.98
23:32:39  17066.47   1078.71
23:32:40  17215.48   1087.84
23:32:41  16543.20   1045.41
23:32:42  16977.84   1072.96
23:32:43  16098.29   1017.24
23:32:44  14837.68    937.99
23:32:45  16839.21   1064.06
23:32:46  17036.32   1076.52
23:32:47  16176.00   1022.22
23:32:48  15922.75   1006.27
23:32:49  15242.15    962.84
23:32:50  16036.35   1013.40
23:32:51  14318.40    904.97
23:32:52  16945.42   1070.77
23:32:53  16967.86   1072.41
23:32:54  17495.36   1105.38
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:32:55  17041.04   1077.10
23:32:56  16639.53   1051.44
23:32:57  17374.75   1097.91
23:32:58  17161.97   1084.96
23:32:59  13881.95    876.66
23:33:00  13523.83    855.13
23:33:01  13600.15    859.22
23:33:02  12800.41    808.67
23:33:03  11166.62    706.10
23:33:04  12515.32    790.77
23:33:05  12418.58    785.13
23:33:06  13912.35    879.15
23:33:07  12097.30    764.19
23:33:08  12577.68    794.98
23:33:09  12573.45    794.93
23:33:10  12243.38    773.20
23:33:11  12501.29    790.51
23:33:12  11481.25    724.89
23:33:13  12037.44    761.83
23:33:14  11695.77    739.10
23:33:15  12658.10    800.05
23:33:16  12902.14    815.12
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:33:17  12508.19    790.28
23:33:18  11511.05    727.50
23:33:19  11722.15    741.13
23:33:20  12302.48    777.42
23:33:21  11789.35    744.72
23:33:22  12164.54    768.86
23:33:23  12161.87    768.27
23:33:24  13956.51    882.09
23:33:25  12568.17    794.23
23:33:26  11503.26    727.00
23:33:27  12246.38    774.11
23:33:28  12616.27    797.05
23:33:29  11804.18    746.34
23:33:30   7951.88    502.76
23:33:31      6.85      0.50
23:33:32      0.06      0.00
23:33:33      0.00      0.00
23:33:34      6.85      1.14
23:33:35     14.05      1.58
23:33:36      6.85      0.56
23:33:37      0.00      0.00
23:33:38   8552.60    541.22
  Time           eth0       
