Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,2,298,9702,1091379200,0,6,0,918.6359744329898,1113633709,11032,0,0,1111363584,271329,0,282361
2,Yes,3,1,317,9976,1091379200,0,5,0,895.0663442606516,1115823464,11747,0,0,1113542656,271861,0,283608
3,Yes,2,3,687,9852,1091379200,0,4,0,889.4912190070058,1094862519,10634,0,0,1092632576,266756,0,277390
4,No,3,2,65,9644,1091379200,0,5,0,927.6121053723293,1117792106,11149,0,0,1115512832,272342,0,283491
5,Yes,3,2,1618,11063,1091379200,0,5,0,809.1374392912032,1118521268,10999,0,0,1116241920,272520,0,283519
6,No,3,2,145,9612,1091379200,0,5,0,935.2363513007284,1123240283,11846,0,0,1120944128,273668,0,285514
7,Yes,3,1,508,10060,1091379200,0,5,0,894.3914735063126,1124373095,12314,0,0,1122070528,273943,0,286257
8,Yes,3,2,361,9869,1091379200,0,5,0,905.3849980743894,1116466838,12097,0,0,1114181632,272017,0,284114
9,Yes,3,2,64,9963,1091379200,0,5,0,886.9008292340127,1104090011,11734,0,0,1101832192,269002,0,280736
10,Yes,3,1,1589,11320,1091379200,0,5,0,793.642152840357,1122692057,11580,0,0,1120399360,273535,0,285115
11,Yes,2,3,560,9795,1091379200,0,4,0,902.9642598039215,1105015896,10643,0,0,1102766080,269230,0,279873
12,Yes,3,2,107,10035,1091379200,0,5,0,895.6411410345859,1123033562,11677,0,0,1120739328,273618,0,285295
13,Yes,2,1,162,9550,1091379200,0,4,0,919.9664191014765,1097882559,11034,0,0,1095643136,267491,0,278525
14,Yes,3,2,156,10306,1091379200,0,5,0,870.8828206521739,1121484689,11492,0,0,1119195136,273241,0,284733
15,Yes,3,2,682,10121,1091379200,0,5,0,883.4499978258722,1117241432,11067,0,0,1114963968,272208,0,283275
