Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,20,8,349,48534,12902539264,0,22,0,909.5161663438157,5516684860,2298861,0,0,5485281280,1339180,0,3638041
2,Yes,10,9,128,39688,12902539264,0,12,0,891.8111029007788,4423059028,2342183,0,0,4393398272,1072607,0,3414790
3,Yes,11,9,179,41811,12902539264,0,13,0,816.2190699009617,4264736103,2376514,0,0,4235075584,1033954,0,3410468
4,Yes,14,13,180,45967,12902539264,0,16,0,894.1930680245463,5136255861,2277384,0,0,5105786880,1246530,0,3523914
5,Yes,13,7,168,41662,12902539264,0,15,0,874.0171020045613,4550685154,2335789,0,0,4520833024,1103719,0,3439508
6,Yes,12,8,180,38222,12902539264,0,14,0,853.2281132569216,4075444772,2390367,0,0,4046028800,987800,0,3378167
7,No,10,8,155,33293,12902539264,0,12,0,902.5660440438637,3755026281,2395071,0,0,3726192640,909715,0,3304786
8,Yes,11,9,180,37319,12902539264,0,13,0,908.465099544358,4236641516,2350674,0,0,4207267840,1027165,0,3377839
9,Yes,13,10,143,44241,12902539264,0,15,0,764.1067255092582,4224437928,2390534,0,0,4194729984,1024104,0,3414638
10,No,11,9,168,34268,12902539264,0,13,0,897.5489243702384,3843428483,2403505,0,0,3814346752,931237,0,3334742
11,Yes,12,8,179,38003,12902539264,0,14,0,906.9868942755626,4307408263,2339893,0,0,4277993472,1044432,0,3384325
12,Yes,13,8,168,42661,12902539264,0,15,0,880.3704686657445,4693592556,2334642,0,0,4663472128,1138543,0,3473185
13,Yes,6,9,119,35436,12902539264,0,8,0,754.5689091370988,3341301631,2395029,0,0,3313274880,808905,0,3203934
14,Yes,13,8,177,40492,12902539264,0,15,0,863.1690176859994,4367854170,2395768,0,0,4337819648,1059038,0,3454806
15,Yes,14,8,170,49469,12902539264,0,16,0,792.3148777420594,4898373101,2314939,0,0,4868030464,1188484,0,3503423
