Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,13,54,16943,17197506560,0,6,0,190.0440236266982,401968255,3877780,0,0,45056,11,0,4201599
2,No,4,11,39,15590,17197506560,0,6,0,198.6536712240837,386640783,3888449,0,0,32768,8,0,4201482
3,No,4,12,57,14646,17197506560,0,6,0,211.89900997676642,387403854,3892287,0,0,36864,9,0,4202026
4,Yes,4,11,67,17001,17197506560,0,6,0,185.1835912889935,393071242,3890987,0,0,32768,8,0,4204795
5,Yes,4,10,62,18486,17197506560,0,6,0,167.6130179692574,386889855,3891479,0,0,36864,9,0,4201842
6,Yes,4,11,27,16369,17197506560,0,6,0,191.07705929820273,390492407,3887945,0,0,36864,9,0,4202410
7,Yes,4,12,40,32550,17197506560,0,6,0,95.55859954514722,388448304,3891755,0,0,28672,7,0,4202981
8,Yes,4,11,59,30651,17197506560,0,6,0,100.7336496083551,385597468,3891600,0,0,36864,9,0,4203333
9,No,4,12,76,14988,17197506560,0,6,0,207.29355982905983,387841134,3891639,0,0,32768,8,0,4202461
10,Yes,4,11,42,16165,17197506560,0,6,0,195.9910664850811,395542551,3887847,0,0,36864,9,0,4206355
11,Yes,4,10,67,16506,17197506560,0,6,0,196.62477352085355,405227873,3880458,0,0,36864,9,0,4202770
12,Yes,4,11,146,16907,17197506560,0,6,0,183.22223106060605,386752942,3892607,0,0,45056,11,0,4202214
13,Yes,4,12,64,18523,17197506560,0,6,0,170.06756890497542,393302686,3888192,0,0,36864,9,0,4204608
14,Yes,4,12,39,16045,17197506560,0,6,0,194.0896535894717,388767517,3892691,0,0,32768,8,0,4204974
15,Yes,4,11,68,14839,17197506560,0,6,0,213.01452495279202,394610012,3892332,0,0,36864,9,0,4206772
