Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,4,32,26185,4312604672,0,6,0,655.50587189183,2145012494,232020,0,0,36864,9,112432,1101565
2,Yes,4,3,59,25451,4312604672,0,6,0,638.6498343288274,2031332713,271029,0,0,28672,7,79845,1088080
3,Yes,4,4,66,24588,4312604672,0,6,0,624.8752987308819,1920029383,316887,0,0,28672,7,75748,1105681
4,No,4,4,167,25040,4312604672,0,6,0,663.2191787825532,2075332010,277516,0,0,28672,7,86837,1109982
5,Yes,3,4,90,24100,4312604672,0,5,0,673.5493618857902,2028518294,266059,0,0,28672,7,56756,1082457
6,No,4,3,146,24985,4312604672,0,6,0,645.0224472019854,2014031437,302953,0,0,28672,7,54404,1114817
7,No,3,4,68,24729,4312604672,0,5,0,651.338802669363,2012831603,273982,0,0,28672,7,54857,1084192
8,Yes,4,4,105,25324,4312604672,0,6,0,645.6147835703002,2043158380,296044,0,0,28672,7,80737,1118005
9,Yes,4,3,49,25305,4312604672,0,6,0,656.7410576239033,2076895370,278737,0,0,28672,7,87636,1113106
10,Yes,4,4,52,26258,4312604672,0,6,0,642.1732328787995,2107239597,267364,0,0,28672,7,107238,1111787
