Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,8,194,81699,17197506560,0,7,0,253.49679734609686,2588338173,3211608,0,0,45056,11,181009,4272640
2,Yes,4,8,92,78393,17197506560,0,6,0,258.89802161127767,2536502768,3245087,0,0,45056,11,153564,4283831
3,No,5,9,145,80623,17197506560,0,7,0,254.93168839159452,2568670205,3258495,0,0,53248,13,233482,4303510
4,Yes,6,9,87,84170,17197506560,0,8,0,265.2540894713703,2790293716,3195634,0,0,69632,17,235429,4320648
5,Yes,5,8,92,83236,17197506560,0,7,0,268.8176752054597,2796431998,3185411,0,0,61440,15,212859,4311173
6,No,6,8,100,80516,17197506560,0,8,0,247.0056028220798,2485528422,3284965,0,0,61440,15,226840,4309637
7,Yes,6,8,91,83150,17197506560,0,8,0,264.7678637511727,2751453504,3217481,0,0,69632,17,299399,4332145
8,No,6,9,95,79522,17197506560,0,8,0,259.08368563631103,2574852425,3245358,0,0,45056,11,171859,4294218
9,Yes,8,7,88,87090,17197506560,0,10,0,262.30308611324824,2855054942,3181210,0,0,86016,21,273777,4333944
10,Yes,5,9,107,87611,17197506560,0,7,0,263.29343339193167,2882916483,3155915,0,0,65536,16,252316,4312498
