
Second: 1 | Number of Sorts: 343
Second: 2 | Number of Sorts: 124735
Second: 3 | Number of Sorts: 125718
Second: 4 | Number of Sorts: 165491
Second: 5 | Number of Sorts: 178476
Second: 6 | Number of Sorts: 178684
Second: 7 | Number of Sorts: 178841
Second: 8 | Number of Sorts: 178775
Second: 9 | Number of Sorts: 179248
Second: 10 | Number of Sorts: 179211
Second: 11 | Number of Sorts: 141923
Second: 12 | Number of Sorts: 169601
Second: 13 | Number of Sorts: 178546
Second: 14 | Number of Sorts: 178750
Second: 15 | Number of Sorts: 178766
Second: 16 | Number of Sorts: 178582
Second: 17 | Number of Sorts: 158989
Second: 18 | Number of Sorts: 159015
Second: 19 | Number of Sorts: 158944
Second: 20 | Number of Sorts: 159201
Second: 21 | Number of Sorts: 158805
Second: 22 | Number of Sorts: 158795
Second: 23 | Number of Sorts: 110062
Second: 24 | Number of Sorts: 100774
Second: 25 | Number of Sorts: 131656
Second: 26 | Number of Sorts: 139106
Second: 27 | Number of Sorts: 168302
Second: 28 | Number of Sorts: 179216
Second: 29 | Number of Sorts: 179200
Second: 30 | Number of Sorts: 179554
Second: 31 | Number of Sorts: 179390
Second: 32 | Number of Sorts: 179359
Second: 33 | Number of Sorts: 179541
Second: 34 | Number of Sorts: 179454
Second: 35 | Number of Sorts: 179197
