Linux 4.4.0-142-generic (vm) 	2025-02-22 	_x86_64_	(1 CPU)

03:20:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:20:53     all   52.00    0.00   22.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
03:20:54     all   10.10    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   87.88
03:20:55     all    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:20:56     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:20:57     all    0.00    0.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00   92.00
03:20:58     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:20:59     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:00     all    4.00    0.00    2.00    7.00    0.00    0.00    0.00    0.00    0.00   87.00
03:21:01     all    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
03:21:02     all    9.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
03:21:03     all    6.93   65.35    7.92    0.99    0.00    0.00    0.00    0.00    0.00   18.81
03:21:04     all   17.17   67.68   13.13    2.02    0.00    0.00    0.00    0.00    0.00    0.00
03:21:05     all    3.00    0.00    3.00    6.00    0.00    0.00    0.00    0.00    0.00   88.00
03:21:06     all   26.26    0.00    3.03    3.03    0.00    0.00    0.00    0.00    0.00   67.68
03:21:07     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:08     all    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:21:09     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:10     all    0.00    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00   93.94
03:21:11     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:12     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:13     all   10.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
03:21:14     all   18.18    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   75.76
03:21:15     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:16     all    0.00    0.00    0.00    6.93    0.00    0.00    0.00    0.00    0.00   93.07
03:21:17     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:18     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:19     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:20     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:21:21     all    0.00    0.00    0.99    4.95    0.00    0.00    0.00    0.00    0.00   94.06
03:21:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:23     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:24     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:25     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:21:26     all   10.71    0.00   22.62    3.57    0.00    3.57    0.00    0.00    0.00   59.52
03:21:27     all   10.59    0.00   18.82    0.00    0.00    5.88    0.00    0.00    0.00   64.71
03:21:28     all    9.18    0.00   30.61    0.00    0.00    4.08    0.00    0.00    0.00   56.12
03:21:29     all   17.24    0.00   20.69    0.00    0.00    4.60    0.00    0.00    0.00   57.47
03:21:30     all   12.64    0.00   20.69    0.00    0.00    4.60    0.00    0.00    0.00   62.07
03:21:31     all   15.22    0.00   26.09    0.00    0.00    4.35    0.00    0.00    0.00   54.35
